zipf = 1  ctx = 0.0------------------------------------------------------------------
交易ID,开始时间,完成时间,延迟(微秒),类型
1,3053759219715,3053759323853,104137,普通
2,3053759219824,3053761937942,2718117,跨链
3,3053759219806,3053760788889,1569082,普通
4,3053759219981,3053763093775,3873793,跨链
5,3053759389139,3053764250540,4861400,跨链
6,3053760788683,3053763101725,2313041,普通
7,3053760789616,3053763102344,2312728,普通
8,3053761944214,3053765409097,3464882,跨链
9,3053763101008,3053764259614,1158605,普通
10,3053763102322,3053764260685,1158362,普通
11,3053763103160,3053764261643,1158482,普通
12,3053764259471,3053766778702,2519231,跨链
13,3053764260303,3053765629735,1369432,普通
14,3053764262443,3053765630721,1368278,普通
15,3053764263872,3053765630959,1367087,普通
16,3053765629198,3053768285301,2656102,跨链
17,3053765630574,3053767135579,1505004,普通
18,3053765631940,3053767136078,1504137,普通
19,3053765632945,3053767136131,1503186,普通
20,3053767135780,3053769780130,2644349,跨链
21,3053767136091,3053768630870,1494779,普通
22,3053767137240,3053768631932,1494691,普通
23,3053767139385,3053768632734,1493349,普通
24,3053768630722,3053769014551,383829,普通
25,3053768631818,3053769137176,505358,普通
26,3053768633044,3053771442100,2809055,跨链
27,3053768633928,3053770292788,1658859,普通
28,3053769016245,3053770293071,1276825,普通
29,3053769138598,3053770293798,1155199,普通
30,3053770292514,3053773075520,2783005,跨链
31,3053770293261,3053771926033,1632771,普通
32,3053770293680,3053774229287,3935606,跨链
33,3053770294423,3053773084088,2789665,普通
34,3053771925924,3053773088621,1162696,普通
35,3053771926826,3053773091299,1164472,普通
36,3053773079621,3053773377684,298062,普通
37,3053773087428,3053775681617,2594188,跨链
38,3053773092784,3053774532404,1439620,普通
39,3053773093932,3053774534907,1440974,普通
40,3053773381822,3053774535903,1154081,普通
41,3053774532121,3053774907189,375067,普通
42,3053774532925,3053775018423,485498,普通
43,3053774536132,3053775118508,582375,普通
44,3053774537363,3053775232467,695104,普通
45,3053774907987,3053777543376,2635389,跨链
46,3053775110149,3053776393454,1283304,普通
47,3053775118954,3053776393696,1274741,普通
48,3053775234183,3053776394604,1160420,普通
49,3053776394517,3053776832887,438370,普通
50,3053776394776,3053777117236,722459,普通
51,3053776394820,3053777117878,723057,普通
52,3053776395185,3053777366267,971081,普通
53,3053776833881,3053777368952,535071,普通
54,3053777118778,3053779854091,2735312,跨链
55,3053777120410,3053778704369,1583958,普通
56,3053777369324,3053781012753,3643429,跨链
57,3053777370393,3053779862933,2492539,普通
58,3053778704592,3053779863067,1158474,普通
59,3053778704863,3053782164111,3459247,跨链
60,3053779863416,3053781014813,1151396,普通
61,3053779863839,3053781014944,1151105,普通
62,3053779863922,3053781015389,1151466,普通
63,3053781014681,3053781319431,304749,普通
64,3053781015704,3053781489024,473320,普通
65,3053781016159,3053781703299,687139,普通
66,3053781016222,3053781707192,690969,普通
67,3053781330688,3053784234855,2904167,跨链
68,3053781584879,3053783085721,1500842,普通
69,3053781704540,3053785393456,3688915,跨链
70,3053781708255,3053784244186,2535931,普通
71,3053783085238,3053784244577,1159339,普通
72,3053783086616,3053786552919,3466302,跨链
73,3053784243852,3053785403272,1159419,普通
74,3053784245125,3053785403705,1158580,普通
75,3053784245814,3053785404632,1158817,普通
76,3053785403368,3053788042679,2639310,跨链
77,3053785403945,3053786893507,1489562,普通
78,3053785404980,3053786894145,1489164,普通
79,3053785406534,3053786894233,1487698,普通
80,3053786893324,3053787263005,369681,普通
81,3053786894108,3053787263095,368987,普通
82,3053786895387,3053787263376,367989,普通
83,3053786897396,3053787271511,374115,普通
84,3053787263880,3053787467289,203409,普通
85,3053787266597,3053787748140,481542,普通
86,3053787266850,3053787750477,483627,普通
87,3053787272830,3053787873349,600518,普通
88,3053787469223,3053787873673,404449,普通
89,3053787750365,3053788165133,414767,普通
90,3053787753176,3053788510922,757745,普通
91,3053787874842,3053788512967,638124,普通
92,3053787875228,3053788513964,638736,普通
93,3053788165491,3053791008641,2843149,跨链
94,3053788514110,3053789859199,1345089,普通
95,3053788514597,3053789859584,1344987,普通
96,3053788514783,3053789860598,1345814,普通
97,3053789859734,3053792563124,2703390,跨链
98,3053789860144,3053791413424,1553279,普通
99,3053789860291,3053793713692,3853400,跨链
100,3053789862299,3053792564744,2702445,普通

=== 执行统计 ===
第一笔交易开始时间: 3053759219715 微秒
最后一笔交易完成时间: 3053793713692 微秒
前100笔交易总执行时间(包含跨链延迟): 34493976 微秒
前100笔交易总执行时间(不含跨链延迟): 33345029 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型
1,3053760249600,3053762919448,2669848,跨链
2,3053760249583,3053764078194,3828610,跨链
3,3053760249722,3053762928377,2678655,普通
4,3053760249758,3053762929170,2679411,普通
5,3053761769929,3053762929423,1159494,普通
6,3053762928782,3053763160713,231931,普通
7,3053762928963,3053763356184,427221,普通
8,3053762930874,3053763357212,426338,普通
9,3053762931102,3053763499834,568732,普通
10,3053763162089,3053763588015,425926,普通
11,3053763356611,3053766185120,2828508,跨链
12,3053763359609,3053767341928,3982319,跨链
13,3053763500316,3053766192228,2691912,普通
14,3053763589626,3053768499701,4910075,跨链
15,3053765035988,3053769657556,4621568,跨链
16,3053766192511,3053768508137,2315625,普通
17,3053766192821,3053768508277,2315455,普通
18,3053767350120,3053768508938,1158817,普通
19,3053768508024,3053771271195,2763171,跨链
20,3053768509802,3053770121502,1611700,普通
21,3053768510120,3053770121695,1611575,普通
22,3053768510329,3053770121842,1611512,普通
23,3053770122164,3053770504149,381985,普通
24,3053770122729,3053770504448,381719,普通
25,3053770122753,3053770819499,696745,普通
26,3053770123242,3053770820067,696824,普通
27,3053770505373,3053770820363,314989,普通
28,3053770506256,3053771137124,630868,普通
29,3053770821031,3053771137168,316136,普通
30,3053770821677,3053771337932,516255,普通
31,3053770821750,3053773644231,2822481,跨链
32,3053771137984,3053772495226,1357241,普通
33,3053771138277,3053774802772,3664495,跨链
34,3053771338695,3053773653130,2314434,普通
35,3053772494773,3053773653815,1159041,普通
36,3053772496036,3053773654359,1158322,普通
37,3053773653599,3053774011186,357587,普通
38,3053773653699,3053776396237,2742537,跨链
39,3053773654900,3053775246879,1591978,普通
40,3053773654987,3053775247151,1592163,普通
41,3053774011982,3053775247960,1235977,普通
42,3053775246733,3053777878286,2631552,跨链
43,3053775248088,3053779033709,3785621,跨链
44,3053775248102,3053777884258,2636156,普通
45,3053775250252,3053777884994,2634741,普通
46,3053776728863,3053777885395,1156531,普通
47,3053777884150,3053778087744,203594,普通
48,3053777885424,3053778380915,495490,普通
49,3053777887019,3053778381457,494437,普通
50,3053777887304,3053778388297,500992,普通
51,3053778092067,3053780689959,2597892,跨链
52,3053778381438,3053779540211,1158772,普通
53,3053778383023,3053779541141,1158118,普通
54,3053778477762,3053779542037,1064274,普通
55,3053779540470,3053782161524,2621053,跨链
56,3053779540827,3053781011746,1470918,普通
57,3053779542672,3053781013067,1470395,普通
58,3053779546033,3053781013940,1467906,普通
59,3053781012321,3053781324063,311741,普通
60,3053781012377,3053781463106,450728,普通
61,3053781014921,3053781604233,589311,普通
62,3053781015683,3053781606457,590773,普通
63,3053781338363,3053784262889,2924526,跨链
64,3053781463462,3053783113757,1650295,普通
65,3053781605964,3053783114011,1508047,普通
66,3053781609821,3053783114898,1505077,普通
67,3053783113576,3053783488103,374527,普通
68,3053783114748,3053783581345,466596,普通
69,3053783115013,3053783668721,553707,普通
70,3053783116376,3053783669651,553275,普通
71,3053783489673,3053783765613,275940,普通
72,3053783583922,3053784001938,418015,普通
73,3053783670668,3053786435605,2764936,跨链
74,3053783671092,3053785286464,1615371,普通
75,3053783862150,3053785286973,1424823,普通
76,3053784005264,3053785288175,1282910,普通
77,3053785286090,3053785445758,159668,普通
78,3053785287014,3053785639342,352327,普通
79,3053785287666,3053785649901,362234,普通
80,3053785290046,3053785650974,360928,普通
81,3053785447796,3053785873731,425935,普通
82,3053785641228,3053786023687,382458,普通
83,3053785651413,3053786254908,603495,普通
84,3053785653639,3053786255087,601448,普通
85,3053785876269,3053786435549,559280,普通
86,3053786024730,3053786591290,566559,普通
87,3053786256179,3053786721016,464836,普通
88,3053786256913,3053786842241,585328,普通
89,3053786438378,3053787097407,659028,普通
90,3053786591794,3053789406182,2814387,跨链
91,3053786721829,3053788256975,1535145,普通
92,3053786843445,3053788257516,1414071,普通
93,3053787101071,3053788257921,1156850,普通
94,3053788256843,3053788777828,520985,普通
95,3053788257951,3053788778879,520928,普通
96,3053788259204,3053788917829,658625,普通
97,3053788259797,3053788918850,659052,普通
98,3053788778617,3053789292650,514032,普通
99,3053788780082,3053789292839,512756,普通
100,3053788918222,3053789299011,380788,普通

=== 执行统计 ===
第一笔交易开始时间: 3053760249600 微秒
最后一笔交易完成时间: 3053789406182 微秒
前100笔交易总执行时间(包含跨链延迟): 29156581 微秒
前100笔交易总执行时间(不含跨链延迟): 29049410 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型
1,3053761914187,3053762280833,366646,普通
2,3053761914284,3053762281207,366923,普通
3,3053761914162,3053762281869,367707,普通
4,3053761914225,3053762282237,368011,普通
5,3053762281275,3053762750305,469030,普通
6,3053762281852,3053765053137,2771285,跨链
7,3053762283837,3053763903552,1619714,普通
8,3053762283828,3053763903957,1620128,普通
9,3053762751173,3053763904322,1153149,普通
10,3053763904217,3053766581281,2677064,跨链
11,3053763904707,3053765431432,1526724,普通
12,3053763904767,3053765431782,1527015,普通
13,3053763905888,3053765432377,1526488,普通
14,3053765432042,3053765665719,233677,普通
15,3053765432419,3053765811055,378636,普通
16,3053765432447,3053768333611,2901163,跨链
17,3053765433279,3053767184674,1751395,普通
18,3053765799585,3053767185457,1385872,普通
19,3053765812659,3053767186098,1373438,普通
20,3053767184075,3053767486730,302654,普通
21,3053767186086,3053767494885,308799,普通
22,3053767187285,3053767602089,414804,普通
23,3053767187779,3053767717839,530060,普通
24,3053767487702,3053770306245,2818543,跨链
25,3053767496441,3053771463138,3966696,跨链
26,3053767604572,3053770313738,2709165,普通
27,3053767719216,3053770314425,2595209,普通
28,3053769156608,3053770315569,1158961,普通
29,3053770313782,3053770906442,592659,普通
30,3053770314591,3053770908333,593741,普通
31,3053770314937,3053771026097,711159,普通
32,3053770320638,3053771125536,804898,普通
33,3053770907408,3053771349889,442480,普通
34,3053770909308,3053771454684,545375,普通
35,3053771028220,3053773874394,2846174,跨链
36,3053771126934,3053772728111,1601176,普通
37,3053771442608,3053772730418,1287809,普通
38,3053771455080,3053772730884,1275804,普通
39,3053772725002,3053775346842,2621839,跨链
40,3053772728810,3053774197129,1468318,普通
41,3053772731267,3053774197640,1466373,普通
42,3053772737403,3053774198208,1460805,普通
43,3053774197423,3053774544476,347052,普通
44,3053774197725,3053774649417,451691,普通
45,3053774198879,3053774650524,451645,普通
46,3053774199136,3053774651540,452404,普通
47,3053774547306,3053774907616,360310,普通
48,3053774649829,3053777208738,2558909,跨链
49,3053774656196,3053776059870,1403674,普通
50,3053774656317,3053776060116,1403798,普通
51,3053774908272,3053776061071,1152799,普通
52,3053776059229,3053776509288,450059,普通
53,3053776061664,3053776510143,448479,普通
54,3053776064049,3053776510196,446147,普通
55,3053776069298,3053778821832,2752534,跨链
56,3053776510425,3053777672071,1161646,普通
57,3053776513769,3053777672694,1158925,普通
58,3053776636813,3053777673654,1036841,普通
59,3053777672484,3053777966952,294467,普通
60,3053777672856,3053780387914,2715058,跨链
61,3053777673909,3053779238948,1565038,普通
62,3053777675247,3053779239521,1564274,普通
63,3053778081176,3053779239993,1158816,普通
64,3053779238691,3053781855265,2616573,跨链
65,3053779240460,3053780708191,1467731,普通
66,3053779241336,3053780709394,1468058,普通
67,3053779241607,3053780712086,1470479,普通
68,3053780705680,3053781102572,396892,普通
69,3053780709019,3053783531005,2821985,跨链
70,3053780711899,3053784691134,3979234,跨链
71,3053780713661,3053783541652,2827991,普通
72,3053781103844,3053785849679,4745835,跨链
73,3053782381605,3053784699856,2318251,普通
74,3053783541746,3053787004653,3462907,跨链
75,3053783542133,3053785855642,2313508,普通
76,3053784700181,3053788157940,3457758,跨链
77,3053784700425,3053787009024,2308599,普通
78,3053785855283,3053787009723,1154440,普通
79,3053785856741,3053789316205,3459464,跨链
80,3053787008436,3053788166499,1158062,普通
81,3053787009842,3053790471955,3462112,跨链
82,3053787010342,3053791625575,4615233,跨链
83,3053788166667,3053790476068,2309401,普通
84,3053788166994,3053790476196,2309202,普通
85,3053789322474,3053790476904,1154429,普通
86,3053790476260,3053790827527,351266,普通
87,3053790477559,3053790853051,375492,普通
88,3053790477533,3053791006458,528924,普通
89,3053790477962,3053791006948,528986,普通
90,3053790836804,3053793537757,2700952,跨链
91,3053790856124,3053792388777,1532652,普通
92,3053791104445,3053792388901,1284455,普通
93,3053791112876,3053794699317,3586440,跨链
94,3053792388504,3053793550146,1161641,普通
95,3053792389764,3053793550893,1161128,普通
96,3053792389865,3053793551466,1161601,普通
97,3053793549912,3053793751045,201133,普通
98,3053793552147,3053794003863,451716,普通
99,3053793552207,3053794003987,451779,普通
100,3053793553458,3053794005095,451637,普通

=== 执行统计 ===
第一笔交易开始时间: 3053761914187 微秒
最后一笔交易完成时间: 3053794699317 微秒
前100笔交易总执行时间(包含跨链延迟): 32785130 微秒
前100笔交易总执行时间(不含跨链延迟): 32090908 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型
1,3053763229792,3053763594452,364659,普通
2,3053763228584,3053763600689,372105,普通
3,3053763228504,3053765904873,2676368,跨链
4,3053763229792,3053767062577,3832785,跨链
5,3053763594874,3053765912861,2317986,普通
6,3053763602563,3053765913808,2311244,普通
7,3053764755313,3053765914128,1158815,普通
8,3053765913033,3053766279917,366884,普通
9,3053765913436,3053768728847,2815411,跨链
10,3053765915322,3053767578956,1663634,普通
11,3053765916566,3053767579068,1662501,普通
12,3053766281636,3053767579503,1297866,普通
13,3053767579713,3053767990773,411060,普通
14,3053767580261,3053770312148,2731886,跨链
15,3053767580782,3053769162262,1581480,普通
16,3053767582582,3053769164076,1581493,普通
17,3053767991156,3053769164737,1173580,普通
18,3053769162871,3053771847822,2684951,跨链
19,3053769162926,3053770698455,1535528,普通
20,3053769165016,3053770698709,1533693,普通
21,3053769166307,3053770699712,1533405,普通
22,3053770698238,3053770976236,277998,普通
23,3053770699952,3053771189839,489887,普通
24,3053770700288,3053771202620,502331,普通
25,3053770701942,3053773694683,2992740,跨链
26,3053770977612,3053772544842,1567230,普通
27,3053771195849,3053772546758,1350909,普通
28,3053771297543,3053772547900,1250357,普通
29,3053772545434,3053772774024,228589,普通
30,3053772545654,3053772976241,430587,普通
31,3053772548608,3053772976540,427931,普通
32,3053772549451,3053773077111,527660,普通
33,3053772775836,3053773239854,464018,普通
34,3053772976615,3053773539768,563152,普通
35,3053772977342,3053773540595,563253,普通
36,3053773077659,3053773556932,479273,普通
37,3053773246518,3053773667058,420540,普通
38,3053773540251,3053774028425,488173,普通
39,3053773541548,3053774032465,490916,普通
40,3053773559076,3053774041366,482290,普通
41,3053773813407,3053774256541,443134,普通
42,3053774028756,3053776683863,2655107,跨链
43,3053774036342,3053775534717,1498375,普通
44,3053774140773,3053775535505,1394731,普通
45,3053774256959,3053775535851,1278891,普通
46,3053775534431,3053775972992,438560,普通
47,3053775535406,3053775974085,438678,普通
48,3053775536344,3053775974355,438011,普通
49,3053775537138,3053775974975,437836,普通
50,3053775973534,3053776348035,374500,普通
51,3053775975220,3053776450260,475040,普通
52,3053775975292,3053776562693,587401,普通
53,3053776055774,3053778870665,2814891,跨链
54,3053776440395,3053777720949,1280553,普通
55,3053776450629,3053777721398,1270769,普通
56,3053776563046,3053777722204,1159157,普通
57,3053777721309,3053780337934,2616624,跨链
58,3053777721457,3053781489057,3767600,跨链
59,3053777722399,3053780339157,2616758,普通
60,3053777723718,3053780339575,2615857,普通
61,3053779188422,3053780339632,1151210,普通
62,3053780339939,3053780530641,190701,普通
63,3053780340278,3053780771979,431700,普通
64,3053780340995,3053780773949,432953,普通
65,3053780340827,3053781041688,700861,普通
66,3053780531037,3053781201111,670073,普通
67,3053780774628,3053783748855,2974227,跨链
68,3053780777150,3053782603273,1826122,普通
69,3053781042113,3053784908395,3866282,跨链
70,3053781202939,3053786066711,4863771,跨链
71,3053782599420,3053787224624,4625204,跨链
72,3053782603933,3053786075763,3471830,普通
73,3053783758792,3053786075863,2317070,普通
74,3053784917423,3053786076775,1159352,普通
75,3053786075106,3053786398505,323398,普通
76,3053786077340,3053786712951,635611,普通
77,3053786079737,3053789149179,3069442,跨链
78,3053786079116,3053787999909,1920793,普通
79,3053786398852,3053787999948,1601095,普通
80,3053786713360,3053788000714,1287354,普通
81,3053787999601,3053790811448,2811846,跨链
82,3053788000747,3053789662163,1661415,普通
83,3053788001830,3053789662525,1660694,普通
84,3053788002162,3053789662606,1660444,普通
85,3053789661944,3053792137941,2475996,跨链
86,3053789663526,3053790988359,1324833,普通
87,3053789663900,3053793292541,3628641,跨链
88,3053789663926,3053792142791,2478865,普通
89,3053790988607,3053794445700,3457093,跨链
90,3053790989053,3053793296144,2307091,普通
91,3053792143194,3053793296211,1153016,普通
92,3053792143544,3053793296339,1152794,普通
93,3053793296599,3053793594336,297737,普通
94,3053793297329,3053793594999,297669,普通
95,3053793297942,3053795904923,2606980,跨链
96,3053793298380,3053794755723,1457343,普通
97,3053793595861,3053794756691,1160829,普通
98,3053793597337,3053797060763,3463426,跨链
99,3053794755364,3053798216331,3460967,跨链
100,3053794756885,3053799376750,4619864,跨链

=== 执行统计 ===
第一笔交易开始时间: 3053763229792 微秒
最后一笔交易完成时间: 3053799376750 微秒
前100笔交易总执行时间(包含跨链延迟): 36146958 微秒
前100笔交易总执行时间(不含跨链延迟): 31526898 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型
1,3053764304241,3053764593077,288836,普通
2,3053764304495,3053764593259,288764,普通
3,3053764304555,3053764684016,379461,普通
4,3053764304598,3053764684739,380141,普通
5,3053764594127,3053764910140,316012,普通
6,3053764595048,3053764928774,333726,普通
7,3053764685340,3053767414398,2729057,跨链
8,3053764686404,3053768570158,3883754,跨链
9,3053764911866,3053767420679,2508813,普通
10,3053765000864,3053769723234,4722370,跨链
11,3053766264861,3053768573369,2308507,普通
12,3053767420614,3053768574082,1153468,普通
13,3053767422096,3053770883539,3461443,跨链
14,3053768574261,3053769734585,1160324,普通
15,3053768574254,3053769734970,1160716,普通
16,3053768574869,3053769735173,1160304,普通
17,3053769734017,3053770039986,305968,普通
18,3053769735955,3053770041461,305506,普通
19,3053769736594,3053770320295,583700,普通
20,3053769736861,3053772626797,2889935,跨链
21,3053770041901,3053771477648,1435746,普通
22,3053770043956,3053771478341,1434385,普通
23,3053770321131,3053771479048,1157916,普通
24,3053771477326,3053774219352,2742025,跨链
25,3053771479601,3053773070201,1590600,普通
26,3053771481630,3053773070703,1589073,普通
27,3053771481976,3053773071569,1589593,普通
28,3053773069929,3053773538419,468490,普通
29,3053773070676,3053775865920,2795243,跨链
30,3053773071883,3053774716025,1644141,普通
31,3053773072978,3053774716751,1643773,普通
32,3053773539030,3053774716871,1177841,普通
33,3053774716760,3053775037235,320475,普通
34,3053774717158,3053775038710,321552,普通
35,3053774717866,3053775162721,444854,普通
36,3053774718303,3053775371710,653407,普通
37,3053775039090,3053775371936,332845,普通
38,3053775046671,3053777812247,2765576,跨链
39,3053775163246,3053778971438,3808191,跨链
40,3053775372117,3053777821956,2449838,普通
41,3053775373188,3053777822450,2449262,普通
42,3053776662772,3053777822767,1159995,普通
43,3053777821931,3053778191256,369324,普通
44,3053777822650,3053778281056,458405,普通
45,3053777824050,3053778286004,461954,普通
46,3053777824886,3053778401908,577022,普通
47,3053778192519,3053778509444,316925,普通
48,3053778282379,3053778728955,446576,普通
49,3053778286473,3053778882521,596047,普通
50,3053778403210,3053781307164,2903953,跨链
51,3053778611959,3053780157831,1545872,普通
52,3053778730011,3053782466516,3736505,跨链
53,3053778885683,3053781319678,2433995,普通
54,3053780157620,3053783622254,3464633,跨链
55,3053780159582,3053782472855,2313273,普通
56,3053781317047,3053782473418,1156371,普通
57,3053781320136,3053782474317,1154180,普通
58,3053782472745,3053785055261,2582515,跨链
59,3053782473629,3053783905499,1431869,普通
60,3053782475239,3053786210966,3735726,跨链
61,3053782476626,3053785061989,2585362,普通
62,3053783906297,3053787368642,3462344,跨链
63,3053783906388,3053786219485,2313096,普通
64,3053785061396,3053786219771,1158374,普通
65,3053785062939,3053786219869,1156929,普通
66,3053786219327,3053788957905,2738578,跨链
67,3053786220728,3053787808555,1587827,普通
68,3053786221076,3053787809687,1588611,普通
69,3053786224708,3053787810749,1586041,普通
70,3053787808313,3053788229321,421007,普通
71,3053787809194,3053788236522,427327,普通
72,3053787810702,3053788239513,428810,普通
73,3053787811631,3053788653541,841910,普通
74,3053788231358,3053789031420,800062,普通
75,3053788452652,3053791341647,2888995,跨链
76,3053788457946,3053792501058,4043112,跨链
77,3053788653919,3053791351609,2697689,普通
78,3053789032270,3053791352190,2319920,普通
79,3053790192254,3053793661907,3469652,跨链
80,3053791351433,3053794821121,3469687,跨链
81,3053791352566,3053793671947,2319381,普通
82,3053791354387,3053793672859,2318472,普通
83,3053792512407,3053793673540,1161132,普通
84,3053793671603,3053794035226,363623,普通
85,3053793673008,3053794035368,362359,普通
86,3053793674637,3053794036550,361913,普通
87,3053793674760,3053794266656,591895,普通
88,3053794036315,3053796815455,2779139,跨链
89,3053794037119,3053795665898,1628778,普通
90,3053794038031,3053797970732,3932701,跨链
91,3053794267038,3053796822133,2555095,普通
92,3053795665961,3053796822842,1156880,普通
93,3053795666432,3053796823229,1156796,普通
94,3053796821077,3053797094127,273049,普通
95,3053796823395,3053799671851,2848455,跨链
96,3053796823743,3053798522545,1698802,普通
97,3053796824581,3053798523568,1698987,普通
98,3053797095482,3053798523989,1428506,普通
99,3053798522368,3053799007237,484869,普通
100,3053798523159,3053799019990,496831,普通

=== 执行统计 ===
第一笔交易开始时间: 3053764304241 微秒
最后一笔交易完成时间: 3053799671851 微秒
前100笔交易总执行时间(包含跨链延迟): 35367610 微秒
前100笔交易总执行时间(不含跨链延迟): 34715749 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型
1,3053765421438,3053767959011,2537572,跨链
2,3053765421411,3053766809943,1388531,普通
3,3053765421542,3053766810357,1388814,普通
4,3053765421586,3053769118818,3697231,跨链
5,3053766809503,3053767969210,1159707,普通
6,3053766810593,3053770278893,3468299,跨链
7,3053766810875,3053769131848,2320973,普通
8,3053767969644,3053769132834,1163189,普通
9,3053767969804,3053771439930,3470126,跨链
10,3053769129327,3053770290415,1161087,普通
11,3053769132973,3053770291121,1158147,普通
12,3053769133265,3053772596794,3463529,跨链
13,3053770290317,3053771447410,1157093,普通
14,3053770291190,3053771447803,1156613,普通
15,3053770291990,3053771448711,1156720,普通
16,3053771447281,3053771763303,316022,普通
17,3053771448600,3053774236193,2787593,跨链
18,3053771449770,3053773087132,1637361,普通
19,3053771449561,3053773088582,1639020,普通
20,3053771765961,3053773089418,1323457,普通
21,3053773086578,3053773574833,488254,普通
22,3053773087498,3053773575855,488357,普通
23,3053773090212,3053773699040,608827,普通
24,3053773092722,3053773870179,777456,普通
25,3053773575230,3053773956576,381345,普通
26,3053773577284,3053774154295,577010,普通
27,3053773699528,3053774265566,566037,普通
28,3053773871308,3053774266452,395143,普通
29,3053773958605,3053776780964,2822358,跨链
30,3053774155057,3053777939101,3784043,跨链
31,3053774267266,3053776789748,2522481,普通
32,3053774268369,3053776789825,2521456,普通
33,3053775631509,3053779095706,3464196,跨链
34,3053776789618,3053777946192,1156574,普通
35,3053776791152,3053777947047,1155894,普通
36,3053776791539,3053777948041,1156502,普通
37,3053777946316,3053778364292,417975,普通
38,3053777946853,3053778364729,417875,普通
39,3053777948318,3053778373843,425525,普通
40,3053777949390,3053780744182,2794791,跨链
41,3053778366354,3053781900803,3534449,跨链
42,3053778366942,3053780751658,2384716,普通
43,3053778431083,3053780751833,2320750,普通
44,3053779594807,3053783055132,3460325,跨链
45,3053780751266,3053781905391,1154125,普通
46,3053780752511,3053781906160,1153649,普通
47,3053780752393,3053784209724,3457331,跨链
48,3053781905601,3053783060413,1154812,普通
49,3053781906004,3053783061023,1155018,普通
50,3053781907212,3053783061998,1154785,普通
51,3053783060160,3053785722066,2661905,跨链
52,3053783061742,3053784573049,1511307,普通
53,3053783062815,3053784573800,1510985,普通
54,3053783064149,3053784573973,1509824,普通
55,3053784572521,3053787309601,2737080,跨链
56,3053784573945,3053786159991,1586046,普通
57,3053784576166,3053786161008,1584842,普通
58,3053784576327,3053788462050,3885723,跨链
59,3053786160147,3053787312579,1152431,普通
60,3053786160699,3053789617596,3456897,跨链
61,3053786162281,3053788468067,2305785,普通
62,3053787312528,3053790769010,3456481,跨链
63,3053787313310,3053791920729,4607418,跨链
64,3053788467996,3053790770960,2302963,普通
65,3053788468547,3053790771630,2303082,普通
66,3053789619642,3053790772349,1152707,普通
67,3053790771467,3053791135301,363834,普通
68,3053790771610,3053791242688,471078,普通
69,3053790772793,3053791242990,470197,普通
70,3053790774066,3053793547763,2773697,跨链
71,3053791135946,3053792398370,1262423,普通
72,3053791243114,3053792398893,1155778,普通
73,3053791243401,3053792399869,1156468,普通
74,3053792398225,3053792830561,432336,普通
75,3053792399203,3053792917856,518652,普通
76,3053792399589,3053792917937,518347,普通
77,3053792400784,3053795226630,2825846,跨链
78,3053792831167,3053796380243,3549075,跨链
79,3053792919736,3053795231286,2311550,普通
80,3053792919862,3053795231931,2312068,普通
81,3053794077164,3053795232478,1155313,普通
82,3053795230686,3053797934902,2704216,跨链
83,3053795232198,3053796785970,1553772,普通
84,3053795233329,3053796786570,1553241,普通
85,3053795234218,3053796787031,1552812,普通
86,3053796785457,3053797096704,311246,普通
87,3053796786931,3053799404068,2617136,跨链
88,3053796787615,3053798254892,1467276,普通
89,3053796788219,3053798255015,1466795,普通
90,3053797097701,3053798257458,1159757,普通
91,3053798254480,3053798538510,284030,普通
92,3053798255390,3053798888514,633123,普通
93,3053798256199,3053798889610,633410,普通
94,3053798259745,3053799030670,770925,普通
95,3053798538874,3053801448645,2909771,跨链
96,3053798889026,3053802599533,3710507,跨链
97,3053798890834,3053801449646,2558812,普通
98,3053799031321,3053801450734,2419412,普通
99,3053800299217,3053801451512,1152294,普通
100,3053801450414,3053801827503,377088,普通

=== 执行统计 ===
第一笔交易开始时间: 3053765421438 微秒
最后一笔交易完成时间: 3053802599533 微秒
前100笔交易总执行时间(包含跨链延迟): 37178095 微秒
前100笔交易总执行时间(不含跨链延迟): 36406065 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型
1,3053766689351,3053767076459,387107,普通
2,3053766689371,3053767076978,387607,普通
3,3053766689460,3053767079050,389589,普通
4,3053766689523,3053767218649,529126,普通
5,3053767077125,3053767516252,439127,普通
6,3053767077649,3053767531467,453818,普通
7,3053767080156,3053767639630,559473,普通
8,3053767220237,3053767642991,422754,普通
9,3053767517702,3053767957443,439741,普通
10,3053767640814,3053768056857,416042,普通
11,3053767640820,3053768057256,416435,普通
12,3053767645805,3053768181566,535761,普通
13,3053768044331,3053768339873,295541,普通
14,3053768058401,3053768538077,479675,普通
15,3053768059274,3053768660876,601601,普通
16,3053768182825,3053768662538,479713,普通
17,3053768341105,3053768664429,323324,普通
18,3053768541929,3053768966075,424146,普通
19,3053768661253,3053769263164,601911,普通
20,3053768663324,3053769263404,600080,普通
21,3053768807569,3053771571766,2764196,跨链
22,3053768981099,3053770422837,1441738,普通
23,3053769265330,3053772725761,3460431,跨链
24,3053769265969,3053771577007,2311038,普通
25,3053770422208,3053771577609,1155401,普通
26,3053770423343,3053771578682,1155339,普通
27,3053771576273,3053774412371,2836097,跨链
