zipf = 0.8 ctx = 0.0----------------------------------------------------------


交易ID,开始时间,完成时间,延迟(微秒),类型
43,3045769071342,3045771911605,2840262,跨链
44,3045769305365,3045770126582,821217,普通
45,3045769312226,3045770336626,1024399,普通
46,3045769497496,3045770702872,1205375,普通
47,3045769719321,3045770920063,1200741,普通
48,3045770144798,3045773356069,3211270,跨链
49,3045770339368,3045771156079,816710,普通
50,3045770703432,3045771156083,452651,普通
51,3045770925009,3045771558402,633393,普通
52,3045771162718,3045771946161,783443,普通
53,3045771295424,3045771948037,652613,普通
54,3045771296628,3045771949798,653170,普通
55,3045771559557,3045772304876,745319,普通
56,3045771948587,3045772737203,788616,普通
57,3045771953355,3045772746014,792659,普通
58,3045771954527,3045775392063,3437536,跨链
59,3045772305259,3045773192070,886811,普通
60,3045772741191,3045773700992,959801,普通
61,3045772746489,3045773708165,961675,普通
62,3045773194562,3045773708281,513718,普通
63,3045773223278,3045774202366,979087,普通
64,3045773712760,3045774620870,908110,普通
65,3045773716968,3045774620875,903906,普通
66,3045773728096,3045776823214,3095118,跨链
67,3045774212436,3045775159432,946996,普通
68,3045774621401,3045775162154,540753,普通
69,3045774622020,3045775162192,540171,普通
70,3045774766804,3045777595432,2828627,跨链
71,3045775160134,3045775947221,787087,普通
72,3045775163560,3045775980401,816840,普通
73,3045775164903,3045776154520,989617,普通
74,3045775555791,3045776615459,1059668,普通
75,3045775947945,3045776820434,872489,普通
76,3045775980781,3045777088390,1107608,普通
77,3045776155011,3045777094023,939011,普通
78,3045776664604,3045777349715,685110,普通
79,3045776830257,3045777355034,524776,普通
80,3045777088949,3045777542250,453300,普通
81,3045777264492,3045778205618,941126,普通
82,3045777353686,3045778205622,851936,普通
83,3045777356411,3045778205900,849488,普通
84,3045777542891,3045778205903,663012,普通
85,3045778212260,3045778897661,685401,普通
86,3045778212600,3045779251889,1039288,普通
87,3045778212774,3045779256017,1043243,普通
88,3045778215229,3045779256065,1040835,普通
89,3045778898107,3045779455038,556931,普通
90,3045779252424,3045779817285,564861,普通
91,3045779257824,3045780010844,753019,普通
92,3045779258804,3045780012563,753758,普通
93,3045779455438,3045780012712,557274,普通
94,3045779817673,3045780336106,518432,普通
95,3045780011289,3045780775488,764198,普通
96,3045780189037,3045780778126,589088,普通
97,3045780198428,3045781280800,1082372,普通
98,3045780340745,3045781557459,1216713,普通
99,3045780775997,3045781723549,947552,普通
100,3045780782173,3045781725160,942987,普通

=== 执行统计 ===
第一笔交易开始时间: 3045762424500 微秒
第100笔交易完成时间: 3045781725160 微秒
前100笔交易总执行时间(包含跨链延迟): 19300660 微秒
前100笔交易总执行时间(不含跨链延迟): 19300660 微秒
跨链交易数量: 12
交易ID,开始时间,完成时间,延迟(微秒),类型
1,3045763406347,3045763703430,297083,普通
2,3045763411036,3045763837789,426752,普通
3,3045763417829,3045763964935,547106,普通
4,3045763416596,3045763964939,548342,普通
5,3045763706040,3045764124470,418429,普通
6,3045763957601,3045764373111,415509,普通
7,3045763965502,3045764516608,551105,普通
8,3045763972604,3045764761029,788425,普通
9,3045764125192,3045764768185,642993,普通
10,3045764377026,3045764921049,544022,普通
11,3045764517166,3045765097821,580655,普通
12,3045764761820,3045765362002,600182,普通
13,3045764921967,3045765362012,440045,普通
14,3045764922503,3045765529047,606543,普通
15,3045765098842,3045765674922,576079,普通
16,3045765362836,3045765675299,312462,普通
17,3045765369140,3045765977222,608081,普通
18,3045765673369,3045768666414,2993044,跨链
19,3045765845374,3045766466425,621051,普通
20,3045765853844,3045766466429,612585,普通
21,3045765980641,3045768666433,2685791,跨链
22,3045766467623,3045766949965,482342,普通
23,3045766471072,3045767296409,825337,普通
24,3045766471211,3045767304679,833467,普通
25,3045766471976,3045767512180,1040204,普通
26,3045766951202,3045767512185,560982,普通
27,3045767296991,3045768120589,823598,普通
28,3045767305074,3045768312663,1007589,普通
29,3045767513073,3045768313377,800304,普通
30,3045767518133,3045768313381,795247,普通
31,3045768121047,3045768789314,668266,普通
32,3045768313237,3045769038213,724975,普通
33,3045768315898,3045769222992,907094,普通
34,3045768330015,3045769503780,1173765,普通
35,3045769038737,3045769506358,467621,普通
36,3045769046466,3045769508050,461583,普通
37,3045769223713,3045769885061,661348,普通
38,3045769506707,3045769885084,378377,普通
39,3045769516451,3045770277267,760815,普通
40,3045769516823,3045770523431,1006607,普通
41,3045770054198,3045770523435,469236,普通
42,3045770059653,3045770880073,820419,普通
43,3045770482047,3045770902323,420275,普通
44,3045770525790,3045770902327,376537,普通
45,3045770880720,3045771662419,781698,普通
46,3045770893360,3045771662431,769070,普通
47,3045771062873,3045771833141,770267,普通
48,3045771063672,3045772018446,954773,普通
49,3045771663916,3045772209595,545679,普通
50,3045771672391,3045772903456,1231065,普通
51,3045771842507,3045772908117,1065609,普通
52,3045772018846,3045772940229,921383,普通
53,3045772216095,3045772940233,724138,普通
54,3045772904204,3045773228316,324111,普通
55,3045773013777,3045773516874,503096,普通
56,3045773014008,3045773929589,915580,普通
57,3045773014047,3045774365204,1351156,普通
58,3045773245434,3045774372287,1126852,普通
59,3045773518880,3045776572392,3053511,跨链
60,3045773929955,3045774528951,598996,普通
61,3045774365727,3045775054724,688996,普通
62,3045774383651,3045775058458,674806,普通
63,3045774388667,3045775512058,1123390,普通
64,3045774529319,3045777713457,3184138,跨链
65,3045775067129,3045775541714,474585,普通
66,3045775068210,3045776072123,1003913,普通
67,3045775512515,3045776088031,575516,普通
68,3045775542160,3045776088036,545876,普通
69,3045775732210,3045776088065,355855,普通
70,3045776072907,3045776825804,752897,普通
71,3045776203461,3045777290098,1086636,普通
72,3045776204365,3045777313455,1109090,普通
73,3045776209897,3045777313458,1103561,普通
74,3045776846441,3045777342177,495735,普通
75,3045777290533,3045779977138,2686604,跨链
76,3045777342915,3045778194243,851328,普通
77,3045777350405,3045778460890,1110484,普通
78,3045777350412,3045778663150,1312738,普通
79,3045777777605,3045778677992,900387,普通
80,3045778206186,3045779048540,842354,普通
81,3045778464883,3045779214946,750063,普通
82,3045778663580,3045779546920,883340,普通
83,3045778863151,3045781746924,2883772,跨链
84,3045779049192,3045779792872,743679,普通
85,3045779215413,3045779814417,599004,普通
86,3045779557790,3045780227880,670089,普通
87,3045779564190,3045782615688,3051498,跨链
88,3045779793573,3045780619834,826261,普通
89,3045779992361,3045780803777,811415,普通
90,3045780228301,3045780804891,576589,普通
91,3045780416073,3045781261094,845021,普通
92,3045780630231,3045781261100,630869,普通
93,3045780805239,3045781262327,457087,普通
94,3045780996611,3045781567051,570440,普通
95,3045781268044,3045781741381,473336,普通
96,3045781459904,3045782431800,971895,普通
97,3045781460336,3045784635785,3175448,跨链
98,3045781568252,3045782660629,1092376,普通
99,3045781741862,3045782896369,1154506,普通
100,3045782461245,3045785117155,2655909,跨链

=== 执行统计 ===
第一笔交易开始时间: 3045763406347 微秒
第100笔交易完成时间: 3045785117155 微秒
前100笔交易总执行时间(包含跨链延迟): 21710808 微秒
前100笔交易总执行时间(不含跨链延迟): 21710808 微秒
跨链交易数量: 9
交易ID,开始时间,完成时间,延迟(微秒),类型
1,3045764545851,3045765053100,507248,普通
2,3045764545870,3045765212190,666320,普通
3,3045764548508,3045765497808,949299,普通
4,3045764562749,3045765797230,1234481,普通
5,3045765054179,3045765815173,760993,普通
6,3045765213946,3045765815180,601234,普通
7,3045765529345,3045766281761,752416,普通
8,3045765798115,3045766408074,609958,普通
9,3045765817013,3045766412087,595073,普通
10,3045765932123,3045766412121,479998,普通
11,3045766282178,3045766705618,423440,普通
12,3045766408526,3045766899495,490969,普通
13,3045766413054,3045766903356,490301,普通
14,3045766418602,3045767081452,662849,普通
15,3045766706095,3045767704603,998507,普通
16,3045766903725,3045767720050,816324,普通
17,3045766911841,3045767843045,931204,普通
18,3045767083355,3045767843050,759694,普通
19,3045767843662,3045770232915,2389252,跨链
20,3045767848323,3045768573621,725297,普通
21,3045767848480,3045768574980,726499,普通
22,3045767857594,3045769103316,1245722,普通
23,3045768033455,3045769427438,1393983,普通
24,3045768574081,3045769437171,863090,普通
25,3045768575326,3045769575071,999744,普通
26,3045769103978,3045769575075,471097,普通
27,3045769437738,3045770154259,716520,普通
28,3045769437780,3045770154262,716481,普通
29,3045769764757,3045772583756,2818998,跨链
30,3045769775368,3045770565302,789934,普通
31,3045770155783,3045770744058,588274,普通
32,3045770155965,3045770931159,775194,普通
33,3045770391500,3045770942093,550593,普通
34,3045770566941,3045771751799,1184857,普通
35,3045770927319,3045771752696,825377,普通
36,3045770931568,3045771759700,828132,普通
37,3045770942474,3045771923883,981408,普通
38,3045771756630,3045774685030,2928400,跨链
39,3045771776424,3045772741900,965475,普通
40,3045771920100,3045774952060,3031960,跨链
41,3045771924283,3045772752066,827782,普通
42,3045772485830,3045773446325,960494,普通
43,3045772742429,3045775693381,2950952,跨链
44,3045772962519,3045775704951,2742431,跨链
45,3045772993219,3045773504957,511737,普通
46,3045773447004,3045774181562,734557,普通
47,3045773493892,3045774387908,894015,普通
48,3045773505359,3045774388202,882843,普通
49,3045773693860,3045774531162,837301,普通
50,3045774182279,3045774707252,524973,普通
51,3045774521947,3045775075583,553635,普通
52,3045774522690,3045775321643,798952,普通
53,3045774531561,3045775721266,1189705,普通
54,3045774707892,3045777926355,3218463,跨链
55,3045775078424,3045776142021,1063596,普通
56,3045775328592,3045776142047,813455,普通
57,3045775721757,3045776161849,440091,普通
58,3045775741386,3045776823618,1082232,普通
59,3045776142508,3045776831396,688888,普通
60,3045776171347,3045776839465,668118,普通
61,3045776187410,3045777093415,906005,普通
62,3045776839831,3045777476952,637120,普通
63,3045776845579,3045777860188,1014608,普通
64,3045777093952,3045777860229,766276,普通
65,3045777104715,3045777860272,755556,普通
66,3045777477381,3045780061795,2584413,跨链
67,3045777864038,3045778457326,593288,普通
68,3045777864329,3045778854050,989721,普通
69,3045777865641,3045779027031,1161389,普通
70,3045777865092,3045779029806,1164714,普通
71,3045778460490,3045779037033,576543,普通
72,3045778859240,3045779215053,355812,普通
73,3045779027418,3045781784996,2757578,跨链
74,3045779037420,3045779585001,547580,普通
75,3045779057426,3045780013285,955858,普通
76,3045779215491,3045780014912,799421,普通
77,3045779791228,3045782440289,2649061,跨链
78,3045779815410,3045780412080,596669,普通
79,3045780014857,3045782991783,2976925,跨链
80,3045780252301,3045781242283,989981,普通
81,3045780246963,3045781516584,1269621,普通
82,3045780412467,3045781776580,1364113,普通
83,3045780792444,3045782161152,1368707,普通
84,3045781243101,3045784362177,3119076,跨链
85,3045781526760,3045782174705,647945,普通
86,3045781777068,3045782425715,648646,普通
87,3045782161827,3045782848779,686951,普通
88,3045782166665,3045783176908,1010243,普通
89,3045782179960,3045783177954,997993,普通
90,3045782444038,3045783190088,746050,普通
91,3045782849469,3045785853557,3004087,跨链
92,3045783177418,3045784032656,855237,普通
93,3045783190465,3045786238633,3048167,跨链
94,3045783396328,3045784040126,643798,普通
95,3045783654249,3045786600403,2946154,跨链
96,3045784038807,3045784707630,668823,普通
97,3045784062866,3045784707887,645021,普通
98,3045784071484,3045787134590,3063106,跨链
99,3045784401110,3045785177259,776149,普通
100,3045784708335,3045785615804,907468,普通

=== 执行统计 ===
第一笔交易开始时间: 3045764545851 微秒
第100笔交易完成时间: 3045785615804 微秒
离第100笔交易最近的跨链交易完成时间: 3045787134590 微秒
前100笔交易总执行时间(包含跨链延迟): 22588739 微秒
前100笔交易总执行时间(不含跨链延迟): 21069952 微秒
跨链交易数量: 16
交易ID,开始时间,完成时间,延迟(微秒),类型
1,3045765505216,3045765931119,425902,普通
2,3045765505185,3045766093025,587839,普通
3,3045765506326,3045766132036,625709,普通
4,3045765505772,3045766136783,631011,普通
5,3045765940736,3045766602349,661612,普通
6,3045766098920,3045766602354,503433,普通
7,3045766328846,3045766912508,583661,普通
8,3045766336507,3045769113370,2776863,跨链
9,3045766610391,3045767210810,600418,普通
10,3045766608439,3045767398693,790253,普通
11,3045766913437,3045767784170,870733,普通
12,3045766914457,3045767950713,1036256,普通
13,3045767211432,3045768130796,919363,普通
14,3045767401338,3045770330802,2929464,跨链
15,3045767784651,3045768316149,531498,普通
16,3045767951082,3045768780659,829576,普通
17,3045768134343,3045768793132,658788,普通
18,3045768309225,3045768808947,499722,普通
19,3045768316547,3045768808953,492406,普通
20,3045768781186,3045769496360,715174,普通
21,3045768810142,3045769496365,686223,普通
22,3045768810516,3045769877294,1066778,普通
23,3045769057159,3045772279535,3222375,跨链
24,3045769504928,3045770284384,779455,普通
25,3045769685389,3045770298628,613238,普通
26,3045769879672,3045770535583,655910,普通
27,3045770284758,3045770679636,394878,普通
28,3045770293640,3045771294383,1000743,普通
29,3045770298977,3045771294388,995410,普通
30,3045770677042,3045771661962,984920,普通
31,3045770680040,3045772053613,1373572,普通
32,3045771295189,3045772206237,911047,普通
33,3045771304199,3045772224915,920715,普通
34,3045771678696,3045772405976,727280,普通
35,3045772054902,3045772406100,351198,普通
36,3045772206875,3045774828353,2621478,跨链
37,3045772395265,3045775386960,2991694,跨链
38,3045772618363,3045775410010,2791647,跨链
39,3045772617736,3045773217337,599600,普通
40,3045772628715,3045773219951,591236,普通
41,3045773430343,3045773857443,427099,普通
42,3045773210646,3045776463483,3252837,跨链
43,3045773435365,3045774271677,836311,普通
44,3045773485552,3045776676185,3190633,跨链
45,3045773857788,3045774484031,626243,普通
46,3045774264093,3045774484037,219944,普通
47,3045774458891,3045775358871,899979,普通
48,3045774476611,3045777931696,3455085,跨链
49,3045774701348,3045775876253,1174904,普通
50,3045774710881,3045775878387,1167506,普通
51,3045775360952,3045775880130,519177,普通
52,3045775733271,3045776411226,677954,普通
53,3045775880851,3045778616416,2735565,跨链
54,3045775878941,3045776424078,545137,普通
55,3045776032219,3045779056837,3024618,跨链
56,3045776416572,3045779307922,2891350,跨链
57,3045776424903,3045777308505,883601,普通
58,3045776664780,3045777670065,1005284,普通
59,3045776857303,3045777852639,995335,普通
60,3045777108502,3045777852643,744140,普通
61,3045777309164,3045778035254,726089,普通
62,3045777840132,3045780403414,2563282,跨链
63,3045778026903,3045778642773,615869,普通
64,3045778029086,3045780842777,2813690,跨链
65,3045778035894,3045781433031,3397136,跨链
66,3045778204038,3045779444352,1240314,普通
67,3045778648251,3045779620501,972250,普通
68,3045778662761,3045779817650,1154889,普通
69,3045779238770,3045780005725,766955,普通
70,3045779444738,3045780259570,814831,普通
71,3045779637557,3045780259573,622015,普通
72,3045779818254,3045780451602,633348,普通
73,3045780006379,3045783219989,3213609,跨链
74,3045780263685,3045781029635,765949,普通
75,3045780266381,3045781239638,973256,普通
76,3045780452296,3045783439771,2987474,跨链
77,3045781020564,3045783933003,2912438,跨链
78,3045781030207,3045781753895,723687,普通
79,3045781249053,3045783953900,2704846,跨链
80,3045781253127,3045781753904,500776,普通
81,3045781733699,3045784675192,2941492,跨链
82,3045781967473,3045784700490,2733016,跨链
83,3045781968014,3045782893026,925012,普通
84,3045781967919,3045782901319,933399,普通
85,3045782500388,3045783599598,1099210,普通
86,3045782502205,3045783648457,1146251,普通
87,3045782893451,3045783659226,765774,普通
88,3045782922041,3045785859232,2937190,跨链
89,3045783600621,3045784067588,466966,普通
90,3045783648798,3045784267777,618978,普通
91,3045783847351,3045784444552,597200,普通
92,3045783864146,3045784674513,810367,普通
93,3045784080456,3045785183276,1102819,普通
94,3045784276988,3045785377999,1101011,普通
95,3045784445219,3045787589863,3144643,跨链
96,3045784679265,3045787589952,2910687,跨链
97,3045785183947,3045786017995,834048,普通
98,3045785378465,3045786042582,664116,普通
99,3045785420150,3045786255813,835662,普通
100,3045785422123,3045786649292,1227169,普通

=== 执行统计 ===
第一笔交易开始时间: 3045765505216 微秒
第100笔交易完成时间: 3045786649292 微秒
离第100笔交易最近的跨链交易完成时间: 3045787589952 微秒
前100笔交易总执行时间(包含跨链延迟): 22084735 微秒
前100笔交易总执行时间(不含跨链延迟): 21144075 微秒
跨链交易数量: 24
交易ID,开始时间,完成时间,延迟(微秒),类型
1,3045767613254,3045768205127,591873,普通
2,3045767614714,3045768208031,593317,普通
3,3045767616413,3045768208090,591676,普通
4,3045767620426,3045768232339,611912,普通
5,3045768205937,3045769104624,898687,普通
6,3045768229504,3045769320778,1091274,普通
7,3045768233274,3045769646534,1413260,普通
8,3045768406970,3045769649896,1242926,普通
9,3045769105299,3045772262993,3157694,跨链
10,3045769321180,3045770254684,933503,普通
11,3045769653681,3045772702888,3049206,跨链
12,3045769652273,3045772893571,3241298,跨链
13,3045770069435,3045773262688,3193252,跨链
14,3045770255045,3045771126899,871854,普通
15,3045770503420,3045773721503,3218083,跨链
16,3045770694002,3045773721508,3027506,跨链
17,3045771078073,3045771831501,753427,普通
18,3045771127287,3045774032029,2904741,跨链
19,3045771525294,3045771857017,331723,普通
20,3045771532876,3045772203590,670713,普通
21,3045771844617,3045772672128,827510,普通
22,3045771837175,3045772675713,838537,普通
23,3045771857581,3045772676055,818474,普通
交易ID,开始时间,完成时间,延迟(微秒),类型
24,3045772203962,3045772676059,472096,普通
25,3045772673256,3045773019072,345815,普通
1,3045766601851,3045767152832,550980,普通
26,3045772676579,3045773511489,834910,普通
2,3045766602765,3045767327188,724423,普通
27,3045772900106,3045773848738,948631,普通
3,3045766601910,3045767501015,899105,普通
28,3045772900728,3045773848742,948014,普通
4,3045766603249,3045767501076,897827,普通
29,3045773019678,3045773867682,848004,普通
5,3045767154242,3045768111083,956841,普通
30,3045773516397,3045774264063,747666,普通
6,3045767327949,3045768111088,783139,普通
31,3045773849164,3045776833301,2984137,跨链
7,3045767510906,3045768141404,630498,普通
32,3045773867561,3045774783601,916039,普通
8,3045767511092,3045768143963,632870,普通
33,3045774091583,3045774792968,701385,普通
9,3045768112756,3045769063230,950473,普通
34,3045774264467,3045777329745,3065277,跨链
10,3045768141924,3045769070582,928658,普通
35,3045774633727,3045775351885,718158,普通
11,3045768326816,3045769070587,743771,普通
36,3045774784254,3045777737956,2953702,跨链
12,3045768334341,3045769111772,777431,普通
37,3045774793731,3045775943392,1149660,普通
13,3045769063615,3045769648860,585245,普通
38,3045775130824,3045775945410,814586,普通
14,3045769074927,3045772041566,2966639,跨链
39,3045775510218,3045776154992,644774,普通
15,3045769092185,3045769841573,749388,普通
40,3045775538477,3045776179229,640751,普通
16,3045769113004,3045769841691,728686,普通
41,3045775944048,3045779056212,3112164,跨链
17,3045769653190,3045772267023,2613832,跨链
42,3045775945835,3045776862617,916782,普通
18,3045769842224,3045770694144,851920,普通
43,3045776170572,3045777058357,887785,普通
19,3045770053244,3045770911815,858570,普通
44,3045776181056,3045777080196,899140,普通
20,3045770053326,3045771276067,1222741,普通
45,3045776856819,3045777426098,569278,普通
21,3045770084193,3045771276118,1191924,普通
46,3045776871134,3045777557730,686595,普通
22,3045770694649,3045773476126,2781477,跨链
47,3045777080590,3045777557734,477144,普通
23,3045770912248,3045771276129,363880,普通
48,3045777091784,3045777785537,693753,普通
24,3045771481077,3045772028129,547052,普通
49,3045777546831,3045778023951,477119,普通
25,3045771481049,3045772221703,740653,普通
50,3045777558839,3045778463681,904841,普通
51,3045777786118,3045778638469,852351,普通
52,3045778010716,3045779022166,1011449,普通
53,3045778203384,3045781242291,3038907,跨链
26,3045771481232,3045772221707,740475,普通
54,3045778649851,3045779167280,517429,普通
27,3045771481362,3045772221733,740371,普通
55,3045778650251,3045781367283,2717032,跨链
28,3045772037251,3045774987831,2950580,跨链
56,3045779022567,3045779517632,495065,普通
29,3045772223179,3045773215909,992729,普通
57,3045779042995,3045779722293,679298,普通
30,3045772223467,3045773215912,992444,普通
58,3045779303679,3045780077022,773343,普通
31,3045772408283,3045773217530,809246,普通
59,3045779306421,3045780089368,782946,普通
32,3045772788977,3045773219014,430037,普通
60,3045779517979,3045780102204,584224,普通
33,3045773219382,3045773928352,708969,普通
61,3045779723347,3045780102209,378862,普通
34,3045773220099,3045776128355,2908256,跨链
62,3045780077423,3045780518401,440977,普通
35,3045773223058,3045774166965,943906,普通
63,3045780089983,3045783083057,2993074,跨链
36,3045773232116,3045774168028,935912,普通
64,3045780295603,3045781070692,775089,普通
37,3045773936759,3045774528488,591728,普通
65,3045780297546,3045781070698,773151,普通
38,3045773948613,3045774707584,758970,普通
66,3045780518781,3045781562923,1044141,普通
39,3045774167378,3045774889057,721679,普通
67,3045780884689,3045781720997,836307,普通
40,3045774345370,3045775328337,982967,普通
68,3045781071626,3045781863965,792339,普通
41,3045774535726,3045775509614,973888,普通
69,3045781265158,3045781886324,621165,普通
42,3045774707992,3045775523892,815899,普通
70,3045781563305,3045782265580,702275,普通
43,3045774889668,3045775529433,639764,普通
71,3045781721380,3045782483236,761855,普通
44,3045775341528,3045775875568,534040,普通
72,3045781864635,3045782698730,834094,普通
45,3045775513225,3045776407212,893986,普通
73,3045781888091,3045782893029,1004938,普通
46,3045775548137,3045778841024,3292887,跨链
74,3045782268882,3045783132707,863825,普通
47,3045775740476,3045778880022,3139545,跨链
75,3045782483650,3045783353353,869702,普通
48,3045775876310,3045776684020,807710,普通
76,3045782699293,3045783826158,1126865,普通
49,3045776418712,3045777299271,880558,普通
77,3045782893476,3045783826164,932688,普通
50,3045776641589,3045777302251,660662,普通
78,3045783133084,3045784048129,915045,普通
51,3045776696919,3045777488626,791707,普通
79,3045783353887,3045784048135,694248,普通
52,3045776842619,3045777854433,1011814,普通
80,3045783827948,3045786709796,2881847,跨链
53,3045777300614,3045777860686,560071,普通
81,3045783836404,3045784509801,673397,普通
54,3045777305702,3045777862967,557264,普通
82,3045784052841,3045784516025,463184,普通
55,3045777489198,3045780266751,2777552,跨链
83,3045784071342,3045784717347,646005,普通
56,3045777854832,3045778465392,610560,普通
84,3045784510801,3045784930039,419238,普通
57,3045777862063,3045778664152,802088,普通
85,3045784513456,3045787588702,3075245,跨链
58,3045777864512,3045781094818,3230306,跨链
86,3045784685034,3045785390000,704965,普通
59,3045778067395,3045779261865,1194470,普通
87,3045784717937,3045785602790,884853,普通
60,3045778465752,3045779460361,994609,普通
88,3045784936259,3045785773507,837248,普通
61,3045778664539,3045779460373,795834,普通
89,3045785389399,3045786464978,1075579,普通
62,3045778895261,3045781660554,2765292,跨链
90,3045785403723,3045786665065,1261341,普通
63,3045779262538,3045780037781,775242,普通
91,3045785603165,3045786829583,1226418,普通
64,3045779461139,3045780246876,785736,普通
92,3045785773979,3045786833158,1059179,普通
65,3045779467805,3045780257530,789725,普通
66,3045779468351,3045780260020,791668,普通
93,3045786465782,3045786838339,372557,普通
67,3045780038617,3045780593796,555178,普通
94,3045786665575,3045787516931,851356,普通
68,3045780247280,3045782793801,2546520,跨链
95,3045786837555,3045787735381,897825,普通
69,3045780259075,3045781153228,894152,普通
96,3045786841602,3045787735385,893782,普通
70,3045780411504,3045781523878,1112374,普通
97,3045787021955,3045787735532,713576,普通
71,3045780776478,3045781525981,749503,普通
98,3045787725532,3045788314850,589317,普通
72,3045780777220,3045781560272,783051,普通
99,3045787902040,3045788799697,897657,普通
73,3045781153732,3045783764496,2610763,跨链
100,3045787904346,3045789248681,1344334,普通
74,3045781539969,3045782057005,517036,普通
75,3045781541998,3045784416794,2874795,跨链
76,3045781560972,3045784417222,2856249,跨链

=== 执行统计 ===
77,3045781703607,3045784417235,2713628,跨链
第一笔交易开始时间: 3045767613254 微秒
78,3045782057486,3045784900921,2843434,跨链
第100笔交易完成时间: 3045789248681 微秒
79,3045782217630,3045783142239,924608,普通
前100笔交易总执行时间(包含跨链延迟): 21635427 微秒
80,3045782221471,3045783142242,920771,普通
前100笔交易总执行时间(不含跨链延迟): 21635427 微秒
81,3045782218887,3045783148797,929909,普通
跨链交易数量: 16
82,3045782702274,3045783291299,589025,普通
83,3045783149382,3045786036171,2886789,跨链
84,3045783149188,3045783863824,714635,普通
85,3045783156366,3045783863891,707524,普通
86,3045783291804,3045783863914,572110,普通
87,3045783836628,3045784391127,554499,普通
88,3045784031516,3045784395809,364292,普通
89,3045784042362,3045784404871,362508,普通
90,3045784228938,3045785172985,944046,普通
91,3045784391608,3045785363496,971887,普通
92,3045784405251,3045787834891,3429639,跨链
93,3045784622140,3045785829910,1207770,普通
94,3045785173621,3045785833537,659916,普通
95,3045785487880,3045786274719,786839,普通
96,3045785637685,3045788655499,3017814,跨链
97,3045785830462,3045786828832,998369,普通
98,3045786027173,3045787048035,1020862,普通
99,3045786275307,3045787267349,992041,普通
100,3045786455904,3045787267353,811449,普通

=== 执行统计 ===
第一笔交易开始时间: 3045766601851 微秒
第100笔交易完成时间: 3045787267353 微秒
离第100笔交易最近的跨链交易完成时间: 3045788655499 微秒
前100笔交易总执行时间(包含跨链延迟): 22053647 微秒
前100笔交易总执行时间(不含跨链延迟): 20665501 微秒
跨链交易数量: 19
交易ID,开始时间,完成时间,延迟(微秒),类型
1,3045768762891,3045769264420,501528,普通
2,3045768767221,3045769437137,669915,普通
3,3045768767359,3045771638060,2870700,跨链
4,3045768769724,3045769574183,804459,普通
5,3045769265172,3045770131637,866464,普通
6,3045769437555,3045770142749,705194,普通
7,3045769552287,3045770144020,591733,普通
8,3045769574572,3045770144099,569527,普通
9,3045770148400,3045770928043,779642,普通
10,3045770144763,3045770937286,792523,普通
11,3045770364297,3045770948030,583732,普通
12,3045770148717,3045773148067,2999349,跨链
13,3045770928659,3045771548414,619755,普通
14,3045770960672,3045773977774,3017101,跨链
15,3045771133340,3045772116317,982977,普通
16,3045771137815,3045774332286,3194471,跨链
17,3045771549108,3045772315492,766383,普通
18,3045771778359,3045772322105,543745,普通
19,3045772116721,3045772976754,860032,普通
20,3045772132838,3045773212791,1079952,普通
21,3045772325554,3045775414258,3088704,跨链
22,3045772333680,3045773219588,885907,普通
23,3045772978898,3045773449117,470219,普通
24,3045773213243,3045773867976,654733,普通
25,3045773419789,3045774259207,839417,普通
26,3045773453042,3045774263627,810585,普通
27,3045773455344,3045776463630,3008286,跨链
28,3045774091206,3045774463081,371874,普通
29,3045774271065,3045777077398,2806332,跨链
30,3045774268400,3045775075374,806974,普通
31,3045774457758,3045775082819,625061,普通
32,3045774463488,3045775345943,882455,普通
33,3045775044196,3045775776439,732242,普通
34,3045775305666,3045775789921,484254,普通
35,3045775306447,3045775789925,483477,普通
36,3045775346377,3045776168813,822435,普通
37,3045775790417,3045776654362,863945,普通
38,3045775793661,3045776874347,1080686,普通
39,3045775968555,3045776874353,905798,普通
40,3045776172615,3045776874358,701742,普通
41,3045776654890,3045777256474,601584,普通
42,3045776875166,3045779529795,2654628,跨链
43,3045776875616,3045777763518,887902,普通
44,3045777050150,3045777800034,749883,普通
45,3045777326601,3045780213955,2887353,跨链
46,3045777330882,3045778017327,686445,普通
47,3045777764205,3045778442175,677970,普通
48,3045778014625,3045780899669,2885043,跨链
49,3045778037681,3045778700387,662705,普通
50,3045778061145,3045780903189,2842044,跨链
51,3045778442844,3045779163474,720629,普通
52,3045778702945,3045781553262,2850317,跨链
53,3045778703960,3045779353609,649648,普通
54,3045778902790,3045779529479,626689,普通
55,3045779165786,3045779702095,536308,普通
56,3045779353960,3045780276925,922965,普通
57,3045779516467,3045780276930,760463,普通
58,3045779529895,3045780292013,762117,普通
59,3045779702792,3045780702546,999754,普通
60,3045780277583,3045780854996,577413,普通
61,3045780288666,3045780863932,575266,普通
62,3045780512480,3045780865203,352722,普通
63,3045780704284,3045781547862,843578,普通
64,3045780855774,3045781557942,702167,普通
65,3045780864337,3045783764033,2899696,跨链
66,3045780875549,3045781875218,999668,普通
67,3045781548701,3045782277326,728625,普通
68,3045781696120,3045784640302,2944182,跨链
69,3045781696250,3045785198943,3502692,跨链
70,3045781875646,3045782998967,1123320,普通
71,3045782278197,3045783004047,725850,普通
72,3045782443380,3045783020033,576652,普通
73,3045782999641,3045783626038,626396,普通
74,3045783004449,3045783647166,642717,普通
