zipf_= 0.8 ctx = 0.0----------------------------------------------------------
交易ID,开始时间,完成时间,延迟(微秒),类型,区块ID,总延迟(微秒),是否中止
51,3055664639726,3055664639726,0,普通,1,9196653,1
64,3055664544350,3055664733002,188651,普通,1,9289928,0
66,3055664631643,3055664830069,198426,普通,1,9386995,0
67,3055665069663,3055665169579,99916,普通,1,9726506,0
69,3055664733329,3055665170465,437135,普通,1,9727391,0
72,3055665170772,3055665421533,250761,普通,1,9978459,0
71,3055665169879,3055665518554,348674,普通,1,10075480,0
70,3055665288577,3055665636907,348329,普通,2,10193833,0
74,3055665518908,3055665742718,223810,普通,2,10299644,0
73,3055665421831,3055665751350,329519,普通,2,10308276,0
77,3055665751718,3055666058105,306387,普通,2,10615032,0
76,3055665743017,3055666058253,315236,普通,2,10615179,0
79,3055666058577,3055666296059,237482,普通,2,10852985,0
75,3055666538029,3055666538029,0,普通,2,11094955,1
80,3055666296404,3055666543623,247218,普通,2,11100549,0
68,3055664640051,3055666741631,2101580,跨链,2,11298557,0
83,3055666744960,3055666870542,125581,普通,2,11427468,0
81,3055666538453,3055666883496,345042,普通,2,11440422,0
82,3055666544150,3055666957979,413828,普通,2,11514905,0
86,3055666958279,3055667203735,245456,普通,2,11760662,0
85,3055666883793,3055667217272,333478,普通,2,11774198,0
78,3055667071395,3055667429277,357882,普通,2,11986204,0
84,3055667313794,3055667608350,294555,普通,2,12165276,0
89,3055668024991,3055668267353,242362,普通,2,12824280,0
87,3055667927857,3055668275038,347180,普通,2,12831964,0
90,3055668006664,3055668477858,471194,普通,2,13034785,0
88,3055668612450,3055668612450,0,跨链,2,13169376,1
91,3055668267642,3055668614291,346648,普通,2,13171218,0
92,3055668275329,3055668707268,431939,普通,2,13264194,0
95,3055668614719,3055669024414,409695,普通,2,13581340,0
97,3055669024776,3055669248672,223896,普通,2,13805599,0
96,3055668928786,3055669256528,327742,普通,2,13813455,0
93,3055668933094,3055669371823,438728,普通,2,13928749,0
99,3055669256941,3055669531450,274508,普通,2,14088376,0
100,3055669373666,3055669728930,355263,普通,2,14285856,0
101,3055669531756,3055669729939,198182,普通,2,14286865,0
103,3055669730207,3055670078478,348270,普通,2,14635404,0
94,3055670447762,3055670447762,0,普通,2,15004688,1
113,3055672868810,3055672868810,0,普通,2,17425736,1
130,3055674744068,3055674744068,0,普通,2,19300994,1
131,3055675190292,3055675190292,0,跨链,2,19747218,1
140,3055676522377,3055676522377,0,普通,3,21079303,1
158,3055679797293,3055679797293,0,普通,3,24354219,1
163,3055680610754,3055680610754,0,普通,3,25167680,1
165,3055680840293,3055680840293,0,普通,3,25397220,1
179,3055683064781,3055683064781,0,普通,3,27621707,1
200,3055687562646,3055687562646,0,普通,4,32119572,1
209,3055688466861,3055688466861,0,普通,4,33023787,1
210,3055688665592,3055688665592,0,普通,4,33222518,1
211,3055688674016,3055688674016,0,普通,4,33230942,1

=== 执行统计 ===
第一笔交易开始时间: 3055655443073 微秒
最后一笔交易完成时间: 3055670672817 微秒
前100笔交易总执行时间(包含跨链延迟): 15229743 微秒
前100笔交易总执行时间(不含跨链延迟): 15229743 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型,区块ID,总延迟(微秒),是否中止
3,3055714549089,3055714801684,252594,普通,1,252594,0
2,3055714548953,3055714813690,264736,普通,1,264600,0
1,3055714548966,3055714913845,364878,普通,1,364755,0
4,3055714549434,3055714915374,365940,普通,1,366285,0
6,3055714814005,3055715169078,355073,普通,1,619988,0
7,3055714914201,3055715271921,357720,普通,1,722832,0
8,3055714915759,3055715411501,495742,普通,1,862412,0
10,3055715272309,3055715764631,492322,普通,1,1215542,0
5,3055715519756,3055715779690,259933,普通,1,1230600,0
11,3055715411854,3055715906228,494374,普通,1,1357139,0
9,3055715766638,3055716168150,401512,普通,1,1619060,0
14,3055715906803,3055716304595,397792,普通,1,1755506,0
16,3055716305375,3055716504961,199586,普通,1,1955872,0
12,3055716300160,3055716606665,306504,普通,1,2057576,0
13,3055716300562,3055716706214,405651,普通,1,2157124,0
18,3055716607009,3055716966035,359025,普通,1,2416945,0
15,3055716704379,3055717125650,421270,普通,1,2576560,0
20,3055716966510,3055717226404,259894,普通,1,2677315,0
17,3055717500802,3055717760229,259426,普通,1,3211139,0
22,3055717768898,3055718055910,287012,普通,1,3506821,0
23,3055717761584,3055718185404,423820,普通,1,3636315,0
19,3055718514690,3055718514690,0,普通,1,3965601,1
21,3055719037739,3055719037740,0,普通,1,4488650,1
25,3055718640245,3055719042375,402129,普通,1,4493286,0
28,3055719047198,3055719493449,446251,普通,1,4944360,0
26,3055719972827,3055719972827,0,普通,1,5423737,1
27,3055719671783,3055720132284,460500,普通,1,5583194,0
24,3055720133703,3055720133703,0,普通,1,5584613,1
29,3055719818319,3055720285062,466742,普通,1,5735972,0
31,3055720132637,3055720531949,399312,普通,1,5982859,0
33,3055720287464,3055720768731,481266,普通,1,6219641,0
32,3055720659310,3055720987765,328454,普通,1,6438675,0
30,3055720662028,3055720993688,331659,普通,1,6444598,0
35,3055720769666,3055721088778,319112,普通,1,6539689,0
37,3055721384278,3055721648759,264481,普通,1,7099670,0
34,3055721643757,3055721840547,196790,普通,1,7291458,0
39,3055721651130,3055721841680,190550,普通,1,7292590,0
40,3055721840867,3055722064886,224019,普通,1,7515797,0
42,3055722065268,3055722184785,119517,普通,1,7635695,0
43,3055722185297,3055722468321,283024,普通,1,7919232,0
41,3055722473196,3055722473196,0,跨链,1,7924107,1
44,3055722468647,3055722724403,255756,普通,1,8175313,0
45,3055722473556,3055722736626,263069,普通,1,8187536,0
46,3055722724815,3055722855188,130372,普通,1,8306098,0
48,3055722855503,3055723110107,254604,普通,1,8561017,0
49,3055723110476,3055723312282,201805,普通,1,8763192,0
36,3055720988186,3055723388421,2400234,跨链,1,8839331,0
50,3055723312597,3055723409901,97304,普通,1,8860812,0
38,3055721089419,3055723516467,2427048,跨链,1,8967377,0
53,3055723529210,3055723664147,134936,普通,1,9115057,0
52,3055723410185,3055723830503,420318,普通,1,9281414,0
54,3055723664560,3055723955334,290773,普通,1,9406244,0
51,3055723654026,3055723956199,302172,普通,1,9407109,0
55,3055723830931,3055724071256,240324,普通,1,9522166,0
57,3055723956787,3055724443633,486846,普通,1,9894544,0
58,3055724072877,3055724454663,381786,普通,1,9905574,0
56,3055724310899,3055724718772,407873,普通,2,10169682,0
59,3055724444025,3055724739630,295604,普通,2,10190540,0
60,3055724455004,3055724868781,413777,普通,2,10319692,0
61,3055724724151,3055725065969,341817,普通,2,10516879,0
62,3055724740017,3055725186979,446962,普通,2,10637890,0
47,3055722972209,3055725217586,2245377,跨链,2,10668497,0
64,3055725066373,3055725353935,287561,普通,2,10804845,0
63,3055725834562,3055726114161,279599,普通,2,11565072,0
66,3055726099597,3055726349724,250127,普通,2,11800635,0
65,3055726505859,3055726755963,250103,普通,2,12206873,0
68,3055726499959,3055726885282,385322,普通,2,12336192,0
67,3055727321310,3055727321310,0,普通,2,12772220,1
71,3055726885607,3055727322335,436728,普通,2,12773245,0
70,3055727471136,3055727649734,178598,普通,2,13100644,0
73,3055727322701,3055727802627,479926,普通,2,13253537,0
72,3055727321675,3055727802776,481100,普通,2,13253686,0
76,3055727804940,3055728185703,380762,普通,2,13636614,0
75,3055727804826,3055728267329,462502,普通,2,13718239,0
69,3055727783708,3055728268783,485075,普通,2,13719693,0
74,3055728186836,3055728496922,310085,普通,2,13947832,0
77,3055728504455,3055728737948,233492,普通,2,14188858,0
80,3055728497227,3055728862396,365168,普通,2,14313306,0
81,3055728739315,3055729142177,402861,普通,2,14593087,0
82,3055728862739,3055729150303,287564,普通,2,14601213,0
79,3055728865597,3055729256256,390659,普通,2,14707167,0
78,3055729143455,3055729570284,426829,普通,2,15021194,0
85,3055729256760,3055729708891,452130,普通,2,15159801,0
86,3055729570661,3055729857026,286365,普通,2,15307937,0
84,3055729700908,3055730116180,415272,普通,2,15567091,0
83,3055730606133,3055730875863,269730,普通,2,16326774,0
90,3055730876150,3055731083058,206908,普通,2,16533969,0
87,3055730861289,3055731204428,343138,普通,2,16655338,0
88,3055731499949,3055731499949,0,普通,2,16950860,1
92,3055731204728,3055731633671,428942,普通,2,17084581,0
94,3055731633950,3055731880771,246820,普通,2,17331681,0
89,3055731623756,3055732090919,467163,普通,2,17541830,0
95,3055731881093,3055732096056,214962,普通,2,17546966,0
91,3055732280942,3055732714014,433071,普通,2,18164924,0
93,3055732708205,3055733087085,378880,普通,2,18537995,0
99,3055733087381,3055733212498,125117,普通,2,18663409,0
98,3055733105452,3055733440645,335192,普通,2,18891555,0
96,3055733549352,3055733549352,0,普通,2,19000263,1
97,3055733851032,3055733851032,0,普通,2,19301943,1
101,3055733440976,3055733853067,412090,普通,2,19303977,0
103,3055734847751,3055734847752,0,普通,3,20298662,1
102,3055735390109,3055735390109,0,普通,3,20841019,1
114,3055737575560,3055737575560,0,普通,3,23026471,1
117,3055739223797,3055739223797,0,普通,3,24674708,1
120,3055739350402,3055739350402,0,普通,3,24801313,1
123,3055740082037,3055740082037,0,普通,3,25532948,1
127,3055741278338,3055741278338,0,普通,3,26729249,1
130,3055741902066,3055741902066,0,普通,3,27352977,1
134,3055742739671,3055742739671,0,普通,3,28190582,1
148,3055745186634,3055745186634,0,普通,4,30637545,1
149,3055745632508,3055745632508,0,普通,4,31083419,1
150,3055745987126,3055745987126,0,普通,4,31438036,1
162,3055747562819,3055747562819,0,普通,4,33013729,1
165,3055747730141,3055747730141,0,普通,4,33181052,1
167,3055747731345,3055747731345,0,普通,4,33182255,1
166,3055747731729,3055747731729,0,普通,4,33182640,1

=== 执行统计 ===
第一笔交易开始时间: 3055714549089 微秒
最后一笔交易完成时间: 3055736607032 微秒
前100笔交易总执行时间(包含跨链延迟): 22057943 微秒
前100笔交易总执行时间(不含跨链延迟): 22057943 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型,区块ID,总延迟(微秒),是否中止
3,3055713394956,3055713566057,171101,普通,1,171101,0
1,3055713394844,3055713658973,264128,普通,1,264016,0
2,3055713394857,3055713779125,384267,普通,1,384168,0
4,3055713395453,3055713779331,383878,普通,1,384375,0
5,3055713566417,3055713866391,299974,普通,1,471435,0
6,3055713659290,3055714080924,421633,普通,1,685967,0
9,3055713866684,3055714081030,214346,普通,1,686074,0
7,3055713779500,3055714087862,308361,普通,1,692905,0
11,3055714081349,3055714399234,317885,普通,1,1004278,0
12,3055714088172,3055714467728,379556,普通,1,1072772,0
10,3055714081277,3055714471994,390716,普通,1,1077038,0
8,3055714291962,3055714673856,381893,普通,1,1278900,0
15,3055714472470,3055714797929,325458,普通,1,1402973,0
14,3055714468129,3055714800092,331962,普通,1,1405136,0
16,3055714674234,3055715150186,475951,普通,1,1755230,0
13,3055714802630,3055715161104,358473,普通,1,1766148,0
18,3055714800457,3055715274227,473769,普通,1,1879271,0
19,3055715150767,3055715405670,254903,普通,1,2010714,0
21,3055715274548,3055715613014,338465,普通,1,2218058,0
17,3055715164298,3055715625073,460775,普通,1,2230117,0
23,3055715613394,3055715917908,304513,普通,1,2522952,0
25,3055715918262,3055716321981,403719,普通,1,2927025,0
26,3055716325670,3055716637390,311720,普通,1,3242434,0
24,3055716315463,3055716638787,323324,普通,1,3243831,0
22,3055716422788,3055716643769,220981,普通,1,3248813,0
28,3055716639374,3055716872083,232709,普通,1,3477127,0
27,3055716637741,3055716995506,357764,普通,1,3600550,0
29,3055716986352,3055717264541,278189,普通,1,3869585,0
31,3055717264431,3055717514699,250267,普通,1,4119742,0
32,3055717264893,3055717761370,496477,普通,1,4366414,0
30,3055717266948,3055717761915,494967,普通,1,4366959,0
20,3055715766616,3055718014370,2247754,跨链,1,4619414,0
33,3055717784131,3055718207729,423598,普通,1,4812773,0
36,3055718511211,3055718771233,260021,普通,1,5376277,0
38,3055718771669,3055719179988,408319,普通,1,5785032,0
35,3055719197019,3055719197019,0,普通,1,5802063,1
39,3055719180315,3055719498044,317729,普通,1,6103088,0
34,3055719652314,3055719652314,0,普通,1,6257358,1
40,3055719197377,3055719677850,480473,普通,1,6282894,0
42,3055719652723,3055719967113,314389,普通,1,6572156,0
37,3055720263164,3055720263165,0,普通,1,6868208,1
43,3055720151925,3055720361358,209433,普通,1,6966402,0
41,3055720137044,3055720548281,411237,普通,1,7153325,0
44,3055720456891,3055720804263,347371,普通,1,7409307,0
47,3055720548613,3055720942814,394200,普通,1,7547857,0
49,3055720946479,3055721220093,273614,普通,1,7825137,0
50,3055721222111,3055721643339,421228,普通,1,8248383,0
45,3055721218630,3055721646259,427629,普通,1,8251303,0
51,3055721643707,3055721911855,268148,普通,1,8516899,0
46,3055721787634,3055722146482,358848,普通,1,8751526,0
54,3055722148140,3055722258190,110049,普通,1,8863233,0
48,3055722681169,3055722681169,0,普通,1,9286213,1
53,3055722437279,3055722771184,333905,普通,1,9376228,0
56,3055722681596,3055722885125,203529,普通,1,9490169,0
57,3055722771482,3055723142386,370904,普通,1,9747430,0
55,3055722872323,3055723149442,277118,普通,1,9754485,0
60,3055723149817,3055723390574,240756,普通,1,9995617,0
58,3055723384686,3055723664497,279810,普通,2,10269540,0
59,3055723380084,3055723802381,422296,普通,2,10407424,0
63,3055723802727,3055723960340,157612,普通,2,10565383,0
64,3055723960758,3055724317060,356302,普通,2,10922104,0
65,3055724318209,3055724589199,270989,普通,2,11194243,0
62,3055724316864,3055724722324,405460,普通,2,11327367,0
52,3055722447453,3055724769412,2321959,跨链,2,11374456,0
66,3055724589470,3055724884061,294591,普通,2,11489105,0
61,3055725177313,3055725177313,0,普通,2,11782357,1
68,3055724868977,3055725186226,317249,普通,2,11791270,0
67,3055725342548,3055725828679,486131,普通,2,12433723,0
72,3055725830521,3055726223268,392746,普通,2,12828311,0
70,3055725954477,3055726369318,414840,普通,2,12974362,0
71,3055726515819,3055726515819,0,普通,2,13120863,1
69,3055726764085,3055726764085,0,普通,2,13369129,1
75,3055726516169,3055726899738,383568,普通,2,13504782,0
76,3055726764383,3055727166293,401910,普通,2,13771337,0
73,3055727476797,3055727957800,481003,普通,2,14562844,0
74,3055727477643,3055727967611,489967,普通,2,14572655,0
78,3055727665727,3055728092532,426804,普通,2,14697575,0
80,3055728340147,3055728466888,126740,普通,2,15071931,0
82,3055728467263,3055728692754,225491,普通,2,15297798,0
77,3055728699457,3055728699457,0,普通,2,15304501,1
83,3055728693499,3055728972459,278960,普通,2,15577503,0
79,3055728980271,3055729318051,337779,普通,2,15923095,0
81,3055729521611,3055729521611,0,普通,2,16126654,1
85,3055729401068,3055729751961,350893,普通,2,16357005,0
86,3055729318388,3055729760558,442170,普通,2,16365602,0
87,3055730309809,3055730483078,173268,普通,2,17088122,0
88,3055730299655,3055730610386,310731,普通,2,17215430,0
90,3055730483858,3055730874972,391114,普通,2,17480016,0
89,3055730758919,3055731082357,323437,普通,2,17687401,0
84,3055731086009,3055731086009,0,普通,2,17691053,1
91,3055731083291,3055731297785,214494,普通,2,17902829,0
93,3055731082803,3055731579834,497031,普通,2,18184878,0
92,3055731491189,3055731695604,204414,普通,2,18300647,0
96,3055731580150,3055732021860,441710,普通,2,18626904,0
94,3055731686191,3055732026620,340429,普通,2,18631664,0
95,3055731809937,3055732269128,459191,普通,2,18874172,0
98,3055732409013,3055732562393,153380,普通,2,19167437,0
101,3055732562696,3055732852636,289939,普通,2,19457680,0
99,3055733263475,3055733263475,0,普通,2,19868519,1
97,3055733403676,3055733403676,0,普通,2,20008720,1
100,3055734006953,3055734006953,0,普通,3,20611996,1
113,3055737415302,3055737415302,0,普通,3,24020346,1
119,3055739345992,3055739345992,0,普通,3,25951036,1
124,3055740318035,3055740318035,0,普通,3,26923079,1
125,3055740325072,3055740325072,0,普通,3,26930115,1
131,3055741747935,3055741747935,0,普通,3,28352979,1
132,3055741897870,3055741897870,0,普通,3,28502914,1
137,3055743682613,3055743682613,0,普通,4,30287657,1

=== 执行统计 ===
第一笔交易开始时间: 3055713394956 微秒
最后一笔交易完成时间: 3055736415840 微秒
前100笔交易总执行时间(包含跨链延迟): 23020884 微秒
前100笔交易总执行时间(不含跨链延迟): 23020884 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型,区块ID,总延迟(微秒),是否中止
1,3055715330156,3055715543741,213584,普通,1,213584,0
2,3055715330154,3055715639467,309312,普通,1,309310,0
4,3055715330644,3055715646680,316035,普通,1,316523,0
3,3055715330219,3055715770404,440184,普通,1,440247,0
8,3055715770724,3055716029448,258724,普通,1,699291,0
5,3055715544145,3055716031443,487297,普通,1,701286,0
6,3055716188199,3055716420850,232650,普通,1,1090694,0
7,3055716167489,3055716539955,372466,普通,1,1209798,0
12,3055716540368,3055716742739,202370,普通,1,1412582,0
10,3055716537064,3055716851380,314316,普通,1,1521223,0
9,3055716853044,3055717121287,268242,普通,1,1791130,0
13,3055716743157,3055717135173,392015,普通,1,1805016,0
14,3055716851745,3055717242245,390500,普通,1,1912088,0
15,3055717122954,3055717373205,250250,普通,1,2043049,0
17,3055717248166,3055717505464,257297,普通,1,2175308,0
18,3055717373650,3055717773854,400204,普通,1,2443698,0
16,3055717502572,3055717781514,278942,普通,1,2451358,0
20,3055717774164,3055718169856,395692,普通,1,2839700,0
22,3055718170186,3055718509324,339138,普通,1,3179168,0
19,3055718059727,3055718536668,476940,普通,1,3206511,0
23,3055718514280,3055718635447,121167,普通,1,3305291,0
11,3055716421183,3055718725957,2304773,跨链,1,3395800,0
26,3055718752068,3055718867667,115599,普通,1,3537510,0
25,3055718639803,3055719049140,409336,普通,1,3718983,0
21,3055719365160,3055719365160,0,普通,1,4035003,1
24,3055719153088,3055719493712,340624,普通,1,4163556,0
27,3055719238574,3055719681626,443052,普通,1,4351470,0
30,3055719493994,3055719826515,332520,普通,1,4496358,0
28,3055719653744,3055720134253,480508,普通,1,4804096,0
33,3055720138530,3055720451063,312532,普通,1,5120906,0
32,3055720368570,3055720706168,337597,普通,1,5376011,0
35,3055720706616,3055720944196,237580,普通,1,5614039,0
31,3055720807134,3055721057289,250155,普通,1,5727133,0
36,3055720947194,3055721368554,421359,普通,1,6038397,0
29,3055721492768,3055721492768,0,普通,1,6162611,1
34,3055721935341,3055721935341,0,普通,1,6605185,1
39,3055721493111,3055721940106,446994,普通,1,6609949,0
38,3055721689538,3055721943675,254137,普通,1,6613519,0
37,3055721593674,3055722059619,465945,普通,1,6729463,0
43,3055722063957,3055722588844,524887,普通,1,7258687,0
41,3055722184628,3055722592032,407403,普通,1,7261875,0
45,3055722592725,3055723081257,488531,普通,1,7751100,0
40,3055722606166,3055723105711,499544,普通,1,7775554,0
44,3055723415082,3055723415082,0,普通,1,8084926,1
47,3055723111374,3055723526130,414756,普通,1,8195974,0
42,3055723666621,3055723666621,0,跨链,1,8336464,1
49,3055723526541,3055723802470,275928,普通,1,8472313,0
48,3055723415388,3055723831847,416459,普通,1,8501691,0
46,3055723803409,3055724086307,282897,普通,1,8756150,0
51,3055723803069,3055724201596,398527,普通,1,8871439,0
52,3055723832194,3055724213691,381496,普通,1,8883534,0
54,3055724201938,3055724438885,236947,普通,1,9108729,0
56,3055724871510,3055725168786,297275,普通,1,9838630,0
50,3055725538617,3055725538617,0,普通,2,10208461,1
53,3055725282991,3055725820944,537952,普通,2,10490787,0
55,3055725825957,3055725825957,0,普通,2,10495800,1
58,3055725539926,3055725959074,419148,普通,2,10628918,0
57,3055725695379,3055726129094,433715,普通,2,10798938,0
61,3055725959444,3055726353766,394321,普通,2,11023609,0
63,3055726354217,3055726502305,148087,普通,2,11172148,0
60,3055726751307,3055727042002,290694,普通,2,11711845,0
59,3055726888275,3055727332139,443864,普通,2,12001982,0
62,3055727470691,3055727635766,165074,普通,2,12305609,0
64,3055728290531,3055728290531,0,普通,2,12960375,1
66,3055728091782,3055728402635,310853,普通,2,13072479,0
67,3055728207195,3055728412461,205265,普通,2,13082304,0
68,3055728290838,3055728508625,217787,普通,2,13178468,0
69,3055728402930,3055728727873,324943,普通,2,13397717,0
72,3055728728334,3055728992659,264324,普通,2,13662502,0
71,3055729151090,3055729249250,98160,普通,2,13919094,0
65,3055729255220,3055729255220,0,普通,2,13925064,1
73,3055728992996,3055729353668,360672,普通,2,14023512,0
76,3055729697533,3055729986529,288996,普通,2,14656373,0
70,3055730122959,3055730122959,0,普通,2,14792802,1
74,3055730891329,3055730891329,0,普通,2,15561173,1
77,3055730473421,3055730891385,417964,普通,2,15561229,0
78,3055730676021,3055731004061,328039,普通,2,15673904,0
80,3055730891857,3055731120892,229035,普通,2,15790736,0
79,3055731230846,3055731352623,121776,普通,2,16022466,0
75,3055731486902,3055731486902,0,普通,2,16156745,1
82,3055731121205,3055731504907,383701,普通,2,16174751,0
81,3055731776046,3055731989759,213712,普通,2,16659602,0
83,3055731987376,3055732418170,430793,普通,2,17088013,0
85,3055732074220,3055732422625,348405,普通,2,17092468,0
87,3055732418818,3055732850208,431389,普通,2,17520052,0
84,3055733000411,3055733000411,0,普通,2,17670255,1
86,3055733095876,3055733095876,0,普通,2,17765719,1
90,3055733000832,3055733450940,450107,普通,2,18120784,0
91,3055733323384,3055733697087,373702,普通,2,18366930,0
92,3055733451266,3055733704159,252892,普通,2,18374002,0
94,3055733706348,3055733989065,282716,普通,2,18658908,0
95,3055733989348,3055734164990,175642,普通,2,18834834,0
93,3055734006309,3055734219540,213230,普通,2,18889383,0
96,3055734165316,3055734330385,165069,普通,2,19000228,0
88,3055732423130,3055734704444,2281313,跨链,2,19374287,0
98,3055734564539,3055734834090,269550,普通,2,19503933,0
97,3055734454108,3055734852617,398508,普通,2,19522461,0
99,3055734706107,3055735003331,297224,普通,2,19673175,0
100,3055734834440,3055735008941,174501,普通,2,19678785,0
101,3055734860695,3055735273116,412420,普通,2,19942959,0
102,3055736021869,3055736021869,0,普通,3,20691712,1
104,3055736899553,3055736899553,0,普通,3,21569396,1
110,3055738285252,3055738285252,0,跨链,3,22955095,1
116,3055739350042,3055739350042,0,普通,3,24019886,1
117,3055739494573,3055739494573,0,普通,3,24164417,1
119,3055739993948,3055739993948,0,普通,3,24663791,1
123,3055740442675,3055740442675,0,普通,3,25112519,1
126,3055741736788,3055741736788,0,普通,3,26406631,1
129,3055742907868,3055742907868,0,普通,3,27577712,1
137,3055744190844,3055744190844,0,普通,3,28860687,1
156,3055747455926,3055747455926,0,普通,4,32125770,1
161,3055748371881,3055748371881,0,普通,4,33041725,1
162,3055748387272,3055748387272,0,普通,4,33057115,1
159,3055748514430,3055748514430,0,普通,4,33184274,1

=== 执行统计 ===
第一笔交易开始时间: 3055715330156 微秒
最后一笔交易完成时间: 3055738739211 微秒
前100笔交易总执行时间(包含跨链延迟): 23409054 微秒
前100笔交易总执行时间(不含跨链延迟): 23409054 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型,区块ID,总延迟(微秒),是否中止
4,3055717503577,3055717781848,278271,普通,1,278271,0
2,3055717502847,3055717933577,430729,普通,1,429999,0
5,3055717783063,3055718075601,292537,普通,1,572023,0
6,3055717933902,3055718328365,394462,普通,1,824787,0
8,3055718328702,3055718473729,145027,普通,1,970152,0
7,3055718075952,3055718478572,402619,普通,1,974994,0
10,3055718478873,3055718900419,421545,普通,1,1396842,0
1,3055718659156,3055719056817,397660,普通,1,1553239,0
11,3055718900932,3055719200047,299114,普通,1,1696470,0
3,3055719200182,3055719200182,0,普通,1,1696604,1
9,3055719171013,3055719352820,181806,普通,1,1849242,0
13,3055719201347,3055719678659,477312,普通,1,2175082,0
14,3055719835190,3055720155391,320201,普通,1,2651814,0
17,3055720155785,3055720532994,377209,普通,1,3029416,0
16,3055720533284,3055720803755,270471,普通,1,3300177,0
18,3055720538253,3055720940321,402068,普通,1,3436744,0
12,3055720953154,3055720953154,0,普通,1,3449577,1
20,3055720943006,3055721067123,124117,普通,1,3563546,0
19,3055720804452,3055721279715,475262,普通,1,3776138,0
23,3055721280163,3055721526608,246444,普通,1,4023030,0
21,3055721394776,3055721783201,388425,普通,1,4279623,0
22,3055721532970,3055721788021,255051,普通,1,4284444,0
24,3055721527008,3055721923872,396864,普通,1,4420295,0
15,3055719977970,3055722296060,2318089,跨链,1,4792482,0
25,3055722041902,3055722443696,401793,普通,1,4940118,0
29,3055722444042,3055722671341,227299,普通,1,5167764,0
26,3055722447563,3055722874836,427272,普通,1,5371259,0
28,3055722433505,3055722885951,452445,普通,1,5382373,0
31,3055722875403,3055723252853,377450,普通,1,5749276,0
30,3055723443263,3055723443263,0,普通,1,5939686,1
33,3055723253593,3055723551705,298111,普通,1,6048127,0
32,3055723354749,3055723666169,311419,普通,1,6162591,0
34,3055723443656,3055723819094,375438,普通,1,6315517,0
35,3055723552043,3055723966852,414809,普通,1,6463274,0
37,3055723819670,3055723978873,159202,普通,1,6475295,0
36,3055723668113,3055724106966,438852,普通,1,6603388,0
38,3055723967253,3055724239290,272036,普通,1,6735713,0
39,3055723979211,3055724339775,360563,普通,1,6836197,0
41,3055724327368,3055724461109,133740,普通,1,6957531,0
27,3055722572229,3055724996242,2424012,跨链,1,7492665,0
40,3055724732705,3055725181322,448616,普通,1,7677744,0
42,3055724876355,3055725348297,471942,普通,1,7844720,0
44,3055725523137,3055726053776,530639,普通,1,8550198,0
43,3055726073655,3055726073655,0,普通,1,8570077,1
45,3055726700514,3055726700514,0,普通,1,9196937,1
46,3055726975218,3055726975218,0,普通,1,9471640,1
47,3055726716398,3055727146298,429899,普通,1,9642720,0
50,3055726975567,3055727364850,389283,普通,1,9861272,0
49,3055727256907,3055727475932,219025,普通,1,9972354,0
52,3055727365178,3055727790599,425421,普通,2,10287022,0
48,3055727801985,3055727801985,0,普通,2,10298407,1
51,3055727804284,3055728112674,308390,普通,2,10609096,0
53,3055728343279,3055728575802,232522,普通,2,11072225,0
56,3055728223446,3055728584502,361055,普通,2,11080924,0
55,3055728574643,3055728979355,404712,普通,2,11475778,0
57,3055728576206,3055728982622,406415,普通,2,11479044,0
58,3055728834444,3055729079005,244560,普通,2,11575427,0
59,3055728979686,3055729396275,416588,普通,2,11892697,0
61,3055729388902,3055729603225,214322,普通,2,12099647,0
60,3055729394603,3055729735230,340627,普通,2,12231652,0
62,3055729396587,3055729853515,456928,普通,2,12349938,0
64,3055729735838,3055729976812,240973,普通,2,12473235,0
63,3055729603843,3055729978323,374479,普通,2,12474746,0
65,3055729853811,3055730109896,256084,普通,2,12606318,0
54,3055727790948,3055730227289,2436340,跨链,2,12723711,0
66,3055729980204,3055730362749,382545,普通,2,12859171,0
70,3055731007121,3055731007121,0,普通,2,13503543,1
71,3055731007494,3055731235508,228014,普通,2,13731931,0
72,3055731235799,3055731342362,106562,普通,2,13838784,0
68,3055731004662,3055731350790,346128,普通,2,13847213,0
73,3055731342690,3055731630861,288170,普通,2,14127283,0
74,3055731351160,3055731637231,286070,普通,2,14133654,0
75,3055731876740,3055732091244,214503,普通,2,14587666,0
76,3055732002491,3055732285481,282989,普通,2,14781903,0
77,3055732091593,3055732288629,197036,普通,2,14785052,0
78,3055732285848,3055732550017,264168,普通,2,15046440,0
69,3055730267264,3055732496630,2229366,跨链,2,14993053,0
80,3055732550383,3055732702532,152148,普通,2,15198955,0
67,3055730355293,3055732762546,2407252,跨链,2,15258968,0
82,3055732702923,3055733027357,324434,普通,2,15523780,0
79,3055732836394,3055733129191,292797,普通,2,15625613,0
85,3055733129488,3055733443195,313706,普通,2,15939617,0
81,3055733120614,3055733680546,559931,普通,2,16176969,0
86,3055733443511,3055733859262,415751,普通,2,16355684,0
87,3055733681081,3055733988726,307644,普通,2,16485148,0
84,3055734186287,3055734186287,0,普通,2,16682709,1
90,3055734186928,3055734428236,241307,普通,2,16924658,0
89,3055734304816,3055734689810,384994,普通,2,17186233,0
92,3055734690183,3055735068748,378564,普通,2,17565170,0
