zipf = 1  ctx = 0.0------------------------------------------------------------------
交易ID,开始时间,完成时间,延迟(微秒),类型
69,2979456323316,2979457183363,860046,普通
70,2979457181738,2979457196636,14897,普通
71,2979457182281,2979457197656,15374,普通
72,2979457183327,2979457198468,15141,普通
73,2979457184209,2979457281732,97522,普通
74,2979457197283,2979457291166,93882,普通
75,2979457197906,2979457292262,94355,普通
76,2979457198709,2979457292531,93821,普通
77,2979457282257,2979458994278,1712021,跨链
78,2979457291552,2979458144960,853408,普通
79,2979457292512,2979458146054,853542,普通
80,2979457292703,2979458146209,853506,普通
81,2979458144489,2979458160311,15822,普通
82,2979458145258,2979458166002,20743,普通
83,2979458146545,2979458166097,19552,普通
84,2979458146649,2979458166648,19998,普通
85,2979458160576,2979458167091,6515,普通
86,2979458166403,2979458220438,54035,普通
87,2979458166367,2979458221640,55273,普通
88,2979458167061,2979459922157,1755095,跨链
89,2979458204692,2979459072332,867639,普通
90,2979458220671,2979459072750,852079,普通
91,2979458222046,2979459072983,850936,普通
92,2979459072289,2979459079165,6875,普通
93,2979459072547,2979459090837,18290,普通
94,2979459073117,2979459092305,19187,普通
95,2979459073316,2979459212117,138801,普通
96,2979459079275,2979459213139,133864,普通
97,2979459091387,2979459230312,138924,普通
98,2979459092817,2979459231450,138633,普通
99,2979459212941,2979459231763,18821,普通
100,2979459213876,2979459313377,99501,普通

=== 执行统计 ===
第一笔交易开始时间: 2979451039877 微秒
最后一笔交易完成时间: 2979459922157 微秒
前100笔交易总执行时间(包含跨链延迟): 8882280 微秒
前100笔交易总执行时间(不含跨链延迟): 8273500 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型
1,2979451915684,2979451926277,10592,普通
2,2979451915784,2979451988939,73155,普通
3,2979451915709,2979451991244,75535,普通
4,2979451915842,2979451991861,76018,普通
5,2979451926755,2979451991913,65158,普通
6,2979451989200,2979452004871,15670,普通
7,2979451991699,2979452007309,15610,普通
8,2979451992219,2979452007672,15453,普通
9,2979451992350,2979452092979,100629,普通
10,2979452005603,2979452107834,102231,普通
11,2979452007639,2979452108758,101119,普通
12,2979452007942,2979452109090,101148,普通
13,2979452094216,2979452109790,15574,普通
14,2979452108018,2979452230550,122531,普通
15,2979452109305,2979452235341,126036,普通
16,2979452109428,2979452235859,126430,普通
17,2979452110180,2979452236035,125854,普通
18,2979452231195,2979452353050,121855,普通
19,2979452235702,2979452357401,121699,普通
20,2979452236340,2979452362047,125707,普通
21,2979452236604,2979452362955,126350,普通
22,2979452353538,2979452456037,102498,普通
23,2979452357626,2979452463580,105953,普通
24,2979452362495,2979452473191,110696,普通
25,2979452456255,2979452473413,17157,普通
26,2979452456914,2979452474053,17139,普通
27,2979452464175,2979452574334,110159,普通
28,2979452473599,2979452576205,102606,普通
29,2979452473835,2979452576358,102522,普通
30,2979452474792,2979452673704,198912,普通
31,2979452575239,2979452686265,111026,普通
32,2979452576564,2979452687815,111251,普通
33,2979452577012,2979452688075,111063,普通
34,2979452674100,2979452689745,15644,普通
35,2979452686637,2979452801316,114678,普通
36,2979452688123,2979452806649,118525,普通
37,2979452688444,2979452806939,118495,普通
38,2979452690039,2979454511084,1821044,跨链
39,2979452801918,2979453661327,859408,普通
40,2979452807163,2979453661851,854687,普通
41,2979452807308,2979453662635,855326,普通
42,2979453661279,2979453679375,18096,普通
43,2979453661535,2979453680025,18489,普通
44,2979453662286,2979453680451,18164,普通
45,2979453663162,2979453681262,18099,普通
46,2979453679619,2979453762666,83046,普通
47,2979453680311,2979453763372,83061,普通
48,2979453680737,2979453764107,83369,普通
49,2979453681733,2979453764853,83120,普通
50,2979453763041,2979453870630,107588,普通
51,2979453763588,2979455580069,1816480,跨链
52,2979453764955,2979454731209,966253,普通
53,2979453765339,2979454732212,966872,普通
54,2979453871200,2979454732415,861214,普通
55,2979454730302,2979454744543,14240,普通
56,2979454731499,2979454751113,19614,普通
57,2979454732809,2979454752042,19232,普通
58,2979454733524,2979454752618,19093,普通
59,2979454744980,2979454810832,65851,普通
60,2979454751570,2979454817550,65979,普通
61,2979454752333,2979454817937,65604,普通
62,2979454753032,2979454818095,65062,普通
63,2979454811545,2979454916046,104500,普通
64,2979454817887,2979454926678,108790,普通
65,2979454818375,2979454927606,109230,普通
66,2979454818957,2979454930846,111889,普通
67,2979454916632,2979454932775,16142,普通
68,2979454927317,2979454996283,68966,普通
69,2979454927942,2979454997177,69235,普通
70,2979454931739,2979455003269,71530,普通
71,2979454983134,2979455003828,20693,普通
72,2979454996634,2979455077170,80535,普通
73,2979454997877,2979455078057,80180,普通
74,2979455003797,2979455162052,158255,普通
75,2979455070428,2979455162858,92429,普通
76,2979455077569,2979455163566,85997,普通
77,2979455078568,2979455164480,85912,普通
78,2979455162264,2979455171763,9499,普通
79,2979455164072,2979455177586,13514,普通
80,2979455164179,2979455295630,131450,普通
81,2979455165742,2979455296058,130315,普通
82,2979455172836,2979455296613,123777,普通
83,2979455177820,2979455302971,125151,普通
84,2979455296062,2979455405390,109328,普通
85,2979455296888,2979455406352,109464,普通
86,2979455297374,2979455407367,109993,普通
87,2979455303937,2979455500068,196131,普通
88,2979455405740,2979455503039,97299,普通
89,2979455406710,2979455503654,96944,普通
90,2979455407925,2979455512326,104401,普通
91,2979455500519,2979455589229,88709,普通
92,2979455503613,2979455590338,86725,普通
93,2979455503980,2979457291638,1787658,跨链
94,2979455513244,2979456441867,928622,普通
95,2979455589745,2979456442543,852798,普通
96,2979455590636,2979456443121,852484,普通
97,2979456441822,2979456451214,9391,普通
98,2979456443044,2979456456709,13664,普通
99,2979456443400,2979456536276,92876,普通
100,2979456445031,2979456537299,92267,普通

=== 执行统计 ===
第一笔交易开始时间: 2979451915684 微秒
最后一笔交易完成时间: 2979457291638 微秒
前100笔交易总执行时间(包含跨链延迟): 5375954 微秒
前100笔交易总执行时间(不含跨链延迟): 4621614 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型
1,2979454334276,2979456045230,1710954,跨链
2,2979454334726,2979455195653,860926,普通
3,2979454334702,2979455196578,861875,普通
4,2979454334946,2979455197033,862087,普通
5,2979455195475,2979455206947,11472,普通
6,2979455195926,2979455212427,16501,普通
7,2979455197003,2979455213477,16474,普通
8,2979455197672,2979455303680,106007,普通
9,2979455207443,2979455306069,98626,普通
10,2979455212874,2979455312425,99550,普通
11,2979455214180,2979455420100,205920,普通
12,2979455304016,2979455420762,116745,普通
13,2979455308141,2979455421359,113217,普通
14,2979455314253,2979455436205,121952,普通
15,2979455421063,2979455555609,134546,普通
16,2979455421215,2979455556492,135276,普通
17,2979455422280,2979455557183,134902,普通
18,2979455436567,2979455560656,124089,普通
19,2979455555863,2979455565752,9888,普通
20,2979455556909,2979457374341,1817432,跨链
21,2979455557593,2979456524581,966988,普通
22,2979455561266,2979456525342,964075,普通
23,2979455566035,2979456526425,960390,普通
24,2979456524773,2979456540485,15711,普通
25,2979456524808,2979456541129,16321,普通
26,2979456525924,2979456542338,16413,普通
27,2979456527026,2979456542801,15774,普通
28,2979456541404,2979456635565,94161,普通
29,2979456541431,2979456636252,94820,普通
30,2979456542930,2979456637269,94338,普通
31,2979456625258,2979456701377,76118,普通
32,2979456636019,2979456702014,65994,普通
33,2979456636658,2979456702132,65473,普通
34,2979456638291,2979456711055,72763,普通
35,2979456702020,2979456824695,122675,普通
36,2979456702346,2979458535094,1832748,跨链
37,2979456702944,2979459389884,2686939,跨链
38,2979456711621,2979458541619,1829997,普通
39,2979456825061,2979458542535,1717473,普通
40,2979457685270,2979458542784,857514,普通
41,2979458540049,2979458546850,6800,普通
42,2979458541989,2979458554019,12030,普通
43,2979458542964,2979458558745,15781,普通
44,2979458543041,2979458559165,16124,普通
45,2979458547320,2979458656794,109473,普通
46,2979458554544,2979458670897,116353,普通
47,2979458558858,2979458671817,112958,普通
48,2979458657073,2979458672650,15577,普通
49,2979458657357,2979458744975,87617,普通
50,2979458671163,2979458758886,87722,普通
51,2979458672150,2979458759848,87698,普通
52,2979458744774,2979458760551,15777,普通
53,2979458746140,2979458864022,117881,普通
54,2979458759632,2979458871024,111392,普通
55,2979458760239,2979458873238,112998,普通
56,2979458761655,2979458873762,112106,普通
57,2979458865020,2979458935581,70561,普通
58,2979458871447,2979458936415,64967,普通
59,2979458873502,2979458941914,68412,普通
60,2979458874182,2979458959866,85684,普通
61,2979458936015,2979459052696,116681,普通
62,2979458937109,2979459053102,115992,普通
63,2979458942183,2979459065299,123115,普通
64,2979458960034,2979459071146,111111,普通
65,2979459052999,2979459073623,20624,普通
66,2979459053407,2979459074193,20786,普通
67,2979459065988,2979460922339,1856351,跨链
68,2979459071464,2979460073096,1001632,普通
69,2979459073923,2979460073164,999241,普通
70,2979459209342,2979460073833,864491,普通
71,2979460072555,2979460084936,12380,普通
72,2979460073620,2979460085378,11757,普通
73,2979460073972,2979460092867,18895,普通
74,2979460074432,2979460093963,19530,普通
75,2979460085547,2979460182522,96975,普通
76,2979460085963,2979460182978,97015,普通
77,2979460093603,2979460194211,100607,普通
78,2979460094597,2979460289187,194590,普通
79,2979460182671,2979460290188,107517,普通
80,2979460183826,2979460290952,107126,普通
81,2979460194571,2979460393219,198647,普通
82,2979460289425,2979460393971,104545,普通
83,2979460290547,2979460394049,103502,普通
84,2979460291121,2979460394867,103745,普通
85,2979460393390,2979460409955,16564,普通
86,2979460394243,2979460410253,16009,普通
87,2979460394255,2979460411256,17000,普通
88,2979460395060,2979460411402,16341,普通
89,2979460410239,2979460523448,113208,普通
90,2979460410433,2979460523592,113159,普通
91,2979460411813,2979460524159,112345,普通
92,2979460411859,2979460524503,112644,普通
93,2979460523696,2979460623716,100019,普通
94,2979460523778,2979460624668,100890,普通
95,2979460524437,2979460625178,100741,普通
96,2979460524955,2979460625850,100895,普通
97,2979460624094,2979460735260,111165,普通
98,2979460624974,2979460735469,110495,普通
99,2979460625594,2979460735657,110062,普通
100,2979460626377,2979460736862,110485,普通

=== 执行统计 ===
第一笔交易开始时间: 2979454334276 微秒
最后一笔交易完成时间: 2979460922339 微秒
前100笔交易总执行时间(包含跨链延迟): 6588063 微秒
前100笔交易总执行时间(不含跨链延迟): 6402586 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型
1,2979456202440,2979456213632,11192,普通
2,2979456202857,2979457924480,1721622,跨链
3,2979456203009,2979457074860,871850,普通
4,2979456203081,2979457074946,871865,普通
5,2979456213913,2979457075508,861595,普通
6,2979457074868,2979457093833,18965,普通
7,2979457075106,2979457094908,19801,普通
8,2979457075155,2979457095171,20015,普通
9,2979457076153,2979457096533,20380,普通
10,2979457094112,2979457178783,84670,普通
11,2979457095372,2979457179555,84182,普通
12,2979457095383,2979457180175,84792,普通
13,2979457164145,2979457181024,16879,普通
14,2979457178954,2979457275171,96217,普通
15,2979457180111,2979457276141,96029,普通
16,2979457180678,2979457277047,96368,普通
17,2979457181872,2979457277965,96093,普通
18,2979457275640,2979459075270,1799629,跨链
19,2979457276653,2979458226099,949445,普通
20,2979457277387,2979458226529,949142,普通
21,2979457278868,2979458227161,948292,普通
22,2979458225430,2979458240392,14961,普通
23,2979458226326,2979458241195,14869,普通
24,2979458226881,2979458245228,18347,普通
25,2979458227543,2979458245960,18417,普通
26,2979458241267,2979458335029,93762,普通
27,2979458241377,2979458335519,94141,普通
28,2979458245895,2979458344768,98872,普通
29,2979458246797,2979458345725,98928,普通
30,2979458335406,2979458432448,97041,普通
31,2979458335954,2979458432655,96701,普通
32,2979458345734,2979458434656,88921,普通
33,2979458423353,2979458435737,12384,普通
34,2979458432789,2979458537883,105094,普通
35,2979458433153,2979458545624,112470,普通
36,2979458434904,2979460252592,1817687,跨链
37,2979458436144,2979461104328,2668184,跨链
38,2979458538951,2979460255435,1716484,普通
39,2979458547289,2979460256421,1709132,普通
40,2979459402829,2979460257078,854248,普通
41,2979460254551,2979460259868,5317,普通
42,2979460256081,2979460273674,17592,普通
43,2979460256933,2979460273774,16840,普通
44,2979460257837,2979460357727,99889,普通
45,2979460260605,2979460358423,97818,普通
46,2979460274930,2979462067780,1792849,跨链
47,2979460274498,2979461218527,944029,普通
48,2979460358137,2979461218973,860835,普通
49,2979460358636,2979461219729,861092,普通
50,2979461218020,2979462936505,1718484,跨链
51,2979461218951,2979462087222,868270,普通
52,2979461219208,2979462087766,868558,普通
53,2979461220289,2979462088342,868052,普通
54,2979462086748,2979462104464,17716,普通
55,2979462087428,2979462105029,17601,普通
56,2979462088270,2979462107771,19501,普通
57,2979462089109,2979462108253,19144,普通
58,2979462105225,2979462189352,84126,普通
59,2979462105261,2979462190022,84760,普通
60,2979462108549,2979462190737,82188,普通
61,2979462108597,2979462191110,82512,普通
62,2979462190408,2979462333345,142937,普通
63,2979462190360,2979462333889,143528,普通
64,2979462191359,2979464053556,1862196,跨链
65,2979462191641,2979463203958,1012316,普通
66,2979462333696,2979463204967,871270,普通
67,2979462334698,2979463205982,871284,普通
68,2979463203817,2979463223394,19576,普通
69,2979463204360,2979463223569,19208,普通
70,2979463205421,2979463225807,20385,普通
71,2979463206616,2979463320349,113732,普通
72,2979463224019,2979463331672,107652,普通
73,2979463224104,2979463339389,115284,普通
74,2979463226409,2979463339947,113537,普通
75,2979463321497,2979463462812,141315,普通
76,2979463332163,2979463464393,132229,普通
77,2979463339930,2979463480488,140557,普通
78,2979463340760,2979463557793,217032,普通
79,2979463463057,2979463558625,95567,普通
80,2979463465157,2979463560840,95682,普通
81,2979463480898,2979463562255,81357,普通
82,2979463558034,2979463692604,134570,普通
83,2979463559000,2979465393627,1834627,跨链
84,2979463561150,2979464544714,983563,普通
85,2979463563922,2979464545635,981712,普通
86,2979463692923,2979464546212,853289,普通
87,2979464543759,2979464548301,4542,普通
88,2979464545614,2979464560538,14924,普通
89,2979464546085,2979464662607,116521,普通
90,2979464546537,2979464663571,117034,普通
91,2979464548762,2979464664359,115597,普通
92,2979464561079,2979464664750,103670,普通
93,2979464663091,2979464734093,71001,普通
94,2979464663956,2979464734315,70359,普通
95,2979464664668,2979464734598,69930,普通
96,2979464665423,2979464743626,78202,普通
97,2979464734513,2979464748322,13809,普通
98,2979464734937,2979464876374,141436,普通
99,2979464735056,2979464876660,141603,普通
100,2979464744762,2979464887603,142841,普通

=== 执行统计 ===
第一笔交易开始时间: 2979456202440 微秒
最后一笔交易完成时间: 2979465393627 微秒
前100笔交易总执行时间(包含跨链延迟): 9191186 微秒
前100笔交易总执行时间(不含跨链延迟): 8685162 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型
1,2979458956267,2979458969957,13690,普通
2,2979458956276,2979458970978,14702,普通
3,2979458956584,2979459057370,100785,普通
4,2979458956713,2979459058530,101817,普通
5,2979458970298,2979460766598,1796299,跨链
6,2979458971269,2979459917530,946260,普通
7,2979459058449,2979459918042,859593,普通
8,2979459059331,2979459918286,858955,普通
9,2979459916848,2979459928161,11312,普通
10,2979459917976,2979459935058,17081,普通
11,2979459918656,2979459936110,17454,普通
12,2979459918794,2979461698242,1779447,跨链
13,2979459928626,2979460848599,919972,普通
14,2979459935821,2979462553616,2617795,跨链
15,2979459936548,2979461704122,1767574,普通
16,2979460848539,2979461705160,856621,普通
17,2979460848743,2979463415786,2567042,跨链
18,2979461703865,2979462566420,862555,普通
19,2979461704364,2979464269174,2564809,跨链
20,2979461705763,2979463419374,1713610,普通
21,2979462565941,2979463419635,853693,普通
22,2979462566608,2979465121064,2554455,跨链
23,2979463419482,2979464271518,852036,普通
24,2979463419619,2979464272581,852962,普通
25,2979463419865,2979464274840,854975,普通
26,2979464271228,2979464288816,17587,普通
27,2979464271800,2979464294700,22900,普通
28,2979464272812,2979464295414,22601,普通
29,2979464275548,2979466004900,1729351,跨链
30,2979464289311,2979465155035,865724,普通
31,2979464295060,2979465155996,860936,普通
32,2979464295735,2979465156769,861034,普通
33,2979465155045,2979465171332,16287,普通
34,2979465155177,2979466876191,1721013,跨链
35,2979465156270,2979466026920,870649,普通
36,2979465157805,2979466027044,869238,普通
37,2979465171793,2979466027936,856143,普通
38,2979466026340,2979466041413,15072,普通
39,2979466027282,2979466042406,15123,普通
40,2979466027627,2979466043234,15607,普通
41,2979466028796,2979466048211,19415,普通
42,2979466041764,2979466164771,123007,普通
43,2979466047924,2979466172211,124287,普通
44,2979466048447,2979466173125,124678,普通
45,2979466048534,2979466173547,125012,普通
46,2979466167576,2979466273088,105511,普通
47,2979466172367,2979466281868,109500,普通
48,2979466173563,2979466288744,115181,普通
49,2979466273425,2979467998340,1724914,跨链
50,2979466273422,2979467148436,875013,普通
51,2979466282224,2979467149550,867325,普通
52,2979466289100,2979467150182,861082,普通
53,2979467148677,2979467163235,14557,普通
54,2979467148787,2979467260563,111776,普通
55,2979467150333,2979467262039,111706,普通
56,2979467151030,2979467262589,111558,普通
57,2979467163972,2979467265641,101668,普通
58,2979467261063,2979468975171,1714107,跨链
59,2979467262810,2979468125374,862564,普通
60,2979467263106,2979468125582,862475,普通
61,2979467266631,2979468125998,859366,普通
62,2979468125325,2979468136970,11645,普通
63,2979468125645,2979469842588,1716942,跨链
64,2979468125847,2979468992890,867042,普通
65,2979468126365,2979468993557,867192,普通
66,2979468137393,2979468994285,856891,普通
67,2979468992807,2979469007674,14867,普通
68,2979468993085,2979469008252,15166,普通
69,2979468993899,2979469009157,15257,普通
70,2979468994504,2979469010308,15804,普通
71,2979469008074,2979469112709,104635,普通
72,2979469008393,2979469125594,117201,普通
73,2979469009550,2979469126215,116665,普通
74,2979469010554,2979469127328,116774,普通
75,2979469112865,2979470833634,1720769,跨链
76,2979469125832,2979469984173,858340,普通
77,2979469126476,2979469984409,857932,普通
78,2979469244199,2979469985271,741071,普通
79,2979469983810,2979469999897,16087,普通
80,2979469984505,2979470000017,15511,普通
81,2979469984947,2979470087017,102070,普通
82,2979469986714,2979470087542,100828,普通
83,2979470000137,2979470087892,87755,普通
84,2979470000629,2979470088349,87720,普通
85,2979470088097,2979470100143,12045,普通
86,2979470088167,2979470166017,77850,普通
87,2979470088236,2979470166562,78325,普通
88,2979470088581,2979470167193,78611,普通
89,2979470101191,2979470186383,85191,普通
90,2979470166322,2979470187205,20883,普通
91,2979470166979,2979470285570,118590,普通
92,2979470167516,2979470285736,118219,普通
93,2979470186675,2979470304399,117724,普通
94,2979470285913,2979470305513,19600,普通
95,2979470287116,2979470392843,105727,普通
96,2979470287265,2979470392912,105646,普通
97,2979470304647,2979470409847,105199,普通
98,2979470392808,2979470409944,17136,普通
99,2979470393242,2979470412319,19077,普通
100,2979470393607,2979470412940,19332,普通

=== 执行统计 ===
第一笔交易开始时间: 2979458956267 微秒
最后一笔交易完成时间: 2979470833634 微秒
前100笔交易总执行时间(包含跨链延迟): 11877367 微秒
前100笔交易总执行时间(不含跨链延迟): 11456673 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型
1,2979460179772,2979460195737,15964,普通
2,2979460180802,2979460205029,24227,普通
3,2979460179804,2979460296568,116763,普通
4,2979460180247,2979460298306,118059,普通
5,2979460196126,2979460299344,103217,普通
6,2979460297023,2979460314576,17553,普通
7,2979460297059,2979460315085,18025,普通
8,2979460299292,2979460415163,115870,普通
9,2979460300237,2979460416594,116357,普通
10,2979460314999,2979460429577,114577,普通
11,2979460315618,2979460429872,114253,普通
12,2979460416073,2979462132738,1716665,跨链
13,2979460417126,2979461283826,866699,普通
14,2979460429836,2979461284614,854778,普通
15,2979460430499,2979462988274,2557775,跨链
16,2979461282963,2979462138782,855819,普通
17,2979461284054,2979462139799,855745,普通
18,2979461285381,2979463841317,2555935,跨链
19,2979462138568,2979462991625,853056,普通
20,2979462139075,2979462992191,853115,普通
21,2979462140096,2979462992636,852539,普通
22,2979462991552,2979463006049,14496,普通
23,2979462991813,2979463006659,14846,普通
24,2979462992492,2979463106782,114290,普通
25,2979462993056,2979463107067,114010,普通
26,2979463006209,2979464809573,1803364,跨链
27,2979463007240,2979463960398,953158,普通
28,2979463107066,2979463961088,854022,普通
29,2979463107273,2979465667286,2560013,跨链
30,2979463959764,2979464817596,857831,普通
31,2979463960763,2979464818545,857781,普通
32,2979463961445,2979464819248,857803,普通
33,2979464817495,2979464831086,13590,普通
34,2979464817795,2979464832096,14301,普通
35,2979464818940,2979464833576,14635,普通
36,2979464819839,2979464836568,16729,普通
37,2979464831875,2979464918188,86312,普通
38,2979464832411,2979464918805,86394,普通
39,2979464834940,2979464919020,84079,普通
40,2979464837335,2979466624622,1787287,跨链
41,2979464918789,2979465775012,856222,普通
42,2979464919019,2979465775421,856401,普通
43,2979464919188,2979465775768,856579,普通
44,2979465774810,2979465790684,15873,普通
45,2979465775172,2979465793201,18029,普通
46,2979465776216,2979465794037,17820,普通
47,2979465776487,2979465932327,155839,普通
48,2979465791082,2979465932431,141349,普通
49,2979465793623,2979465933148,139525,普通
50,2979465794293,2979465936835,142542,普通
51,2979465932562,2979466060754,128191,普通
52,2979465932726,2979466066742,134015,普通
53,2979465933996,2979466067812,133816,普通
54,2979465937014,2979466072185,135171,普通
55,2979466061381,2979466073079,11698,普通
56,2979466067156,2979466175580,108423,普通
57,2979466068164,2979466176603,108438,普通
58,2979466072367,2979466177209,104842,普通
59,2979466073884,2979466178041,104156,普通
60,2979466175821,2979466293031,117209,普通
61,2979466176963,2979466293978,117014,普通
62,2979466178047,2979466294810,116763,普通
63,2979466178284,2979466295273,116989,普通
64,2979466293492,2979466401106,107614,普通
65,2979466294367,2979466401616,107249,普通
66,2979466295144,2979466402139,106995,普通
67,2979466295948,2979466405328,109379,普通
68,2979466401633,2979466509314,107680,普通
69,2979466401971,2979466509875,107904,普通
70,2979466402473,2979466510434,107960,普通
71,2979466405848,2979466512116,106268,普通
72,2979466509548,2979466622433,112885,普通
73,2979466510425,2979466622822,112396,普通
74,2979466510930,2979466623345,112414,普通
75,2979466512521,2979466623843,111322,普通
76,2979466622629,2979466635949,13320,普通
77,2979466623120,2979466709485,86364,普通
78,2979466623621,2979466709563,85941,普通
79,2979466624610,2979466716231,91620,普通
80,2979466702415,2979466717387,14972,普通
81,2979466710161,2979466717662,7501,普通
82,2979466710027,2979466826280,116252,普通
83,2979466716506,2979466836667,120160,普通
84,2979466718116,2979466836987,118871,普通
85,2979466718860,2979466931921,213060,普通
86,2979466826432,2979466932673,106240,普通
87,2979466837313,2979466933483,96169,普通
88,2979466837486,2979466934500,97014,普通
89,2979466932378,2979467068318,135939,普通
90,2979466932903,2979467069402,136499,普通
91,2979466933976,2979467070297,136321,普通
92,2979466934957,2979467070411,135453,普通
93,2979467068577,2979467087661,19083,普通
94,2979467069617,2979467087947,18330,普通
95,2979467070690,2979467175028,104337,普通
96,2979467070888,2979467176037,105149,普通
97,2979467088373,2979467179180,90807,普通
98,2979467088445,2979467337127,248681,普通
99,2979467175148,2979467337386,162237,普通
100,2979467176585,2979467339037,162452,普通

=== 执行统计 ===
第一笔交易开始时间: 2979460179772 微秒
最后一笔交易完成时间: 2979467339037 微秒
前100笔交易总执行时间(包含跨链延迟): 7159264 微秒
前100笔交易总执行时间(不含跨链延迟): 7159264 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型
1,2979461175332,2979461185875,10542,普通
2,2979461175626,2979461198051,22425,普通
3,2979461175775,2979461198313,22537,普通
4,2979461177994,2979461198806,20812,普通
5,2979461186375,2979461198938,12562,普通
6,2979461198237,2979461271982,73745,普通
7,2979461198510,2979461350725,152214,普通
8,2979461199172,2979461351294,152121,普通
9,2979461199188,2979461351380,152191,普通
10,2979461272504,2979463068178,1795673,跨链
11,2979461351887,2979462218596,866709,普通
12,2979461351860,2979462218747,866887,普通
13,2979461352202,2979462219493,867291,普通
14,2979462218392,2979462238940,20548,普通
15,2979462218947,2979462242842,23895,普通
16,2979462218980,2979462243396,24416,普通
17,2979462220161,2979462244391,24230,普通
18,2979462239478,2979462361314,121836,普通
19,2979462244039,2979462361431,117391,普通
20,2979462243688,2979462362704,119015,普通
21,2979462244891,2979462452569,207678,普通
22,2979462361585,2979462456209,94624,普通
23,2979462361606,2979462457069,95463,普通
24,2979462363266,2979462457387,94120,普通
25,2979462452763,2979462553017,100253,普通
26,2979462456546,2979462559198,102651,普通
27,2979462457349,2979462562247,104897,普通
28,2979462457931,2979462562914,104982,普通
29,2979462553281,2979462566912,13630,普通
30,2979462559672,2979462686866,127193,普通
31,2979462562636,2979464397773,1835137,跨链
32,2979462563607,2979463548662,985055,普通
33,2979462567330,2979463549494,982163,普通
34,2979462687345,2979463549677,862331,普通
35,2979463547900,2979463563078,15178,普通
36,2979463549139,2979463563534,14395,普通
37,2979463549792,2979463564248,14455,普通
38,2979463549849,2979463564861,15012,普通
39,2979463563400,2979463685281,121880,普通
40,2979463563638,2979463685579,121941,普通
41,2979463565356,2979463770323,204967,普通
42,2979463565518,2979463774677,209158,普通
43,2979463685685,2979463775226,89540,普通
44,2979463686284,2979463775382,89098,普通
45,2979463770736,2979463786089,15353,普通
46,2979463775548,2979463898032,122483,普通
47,2979463775581,2979463899283,123701,普通
48,2979463775775,2979463899833,124058,普通
49,2979463786765,2979465612972,1826206,跨链
50,2979463898967,2979464763719,864752,普通
51,2979463899562,2979464764181,864618,普通
52,2979463900278,2979464765101,864822,普通
53,2979464763180,2979464779039,15858,普通
54,2979464764089,2979464783544,19455,普通
55,2979464764371,2979466489362,1724991,跨链
56,2979464765532,2979465640118,874585,普通
57,2979464779310,2979465641002,861692,普通
58,2979464875763,2979465641445,765681,普通
59,2979465639630,2979465654724,15094,普通
60,2979465640492,2979465659189,18696,普通
61,2979465641533,2979465659856,18323,普通
62,2979465642004,2979465660578,18574,普通
63,2979465656068,2979465749368,93300,普通
64,2979465659823,2979465749667,89843,普通
65,2979465660162,2979465755172,95009,普通
66,2979465735523,2979465755806,20282,普通
67,2979465750088,2979465860351,110263,普通
68,2979465750122,2979465862908,112786,普通
69,2979465755732,2979465866034,110301,普通
70,2979465756385,2979465870019,113634,普通
71,2979465860562,2979466025724,165161,普通
72,2979465863052,2979466025870,162817,普通
73,2979465866194,2979466026837,160642,普通
74,2979465870790,2979466027918,157128,普通
75,2979466025901,2979467823781,1797880,跨链
76,2979466026123,2979466974056,947933,普通
77,2979466028242,2979466975218,946976,普通
78,2979466029073,2979466975898,946825,普通
79,2979466973944,2979468688900,1714956,跨链
80,2979466974337,2979467839230,864893,普通
81,2979466976388,2979467840093,863705,普通
82,2979466976400,2979467840446,864045,普通
83,2979467839119,2979467860559,21440,普通
84,2979467839480,2979467861382,21902,普通
85,2979467840983,2979467862181,21198,普通
86,2979467841470,2979467862297,20826,普通
87,2979467860809,2979467927073,66263,普通
88,2979467861770,2979467935538,73767,普通
89,2979467862658,2979467937271,74613,普通
90,2979467863261,2979468005953,142692,普通
91,2979467927528,2979468006568,79040,普通
92,2979467936896,2979468016045,79148,普通
93,2979467937591,2979468022116,84525,普通
94,2979468006184,2979468024014,17829,普通
95,2979468006732,2979468024228,17496,普通
96,2979468016908,2979468129834,112925,普通
97,2979468022659,2979468141434,118774,普通
98,2979468024804,2979468142337,117533,普通
99,2979468024856,2979468274160,249303,普通
100,2979468129997,2979468274873,144875,普通

=== 执行统计 ===
第一笔交易开始时间: 2979461175332 微秒
最后一笔交易完成时间: 2979468688900 微秒
前100笔交易总执行时间(包含跨链延迟): 7513568 微秒
前100笔交易总执行时间(不含跨链延迟): 7099540 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型
1,2979462524709,2979462533990,9280,普通
2,2979462525010,2979464253618,1728608,跨链
3,2979462525104,2979463403806,878702,普通
4,2979462524940,2979463404324,879383,普通
5,2979462534507,2979463405365,870857,普通
6,2979463403858,2979463416874,13015,普通
7,2979463403978,2979463417795,13816,普通
8,2979463404721,2979463428062,23341,普通
9,2979463406416,2979463506936,100520,普通
10,2979463417540,2979463513169,95628,普通
