zipf = 0.8 ctx = 0.0-----------------------------------------
交易ID,开始时间,完成时间,延迟(微秒),类型
60,2991326945482,2991327066221,120739,普通
61,2991326945557,2991327066224,120667,普通
62,2991326946278,2991327076387,130108,普通
63,2991326951840,2991327076504,124664,普通
64,2991327067547,2991327076561,9013,普通
65,2991327067751,2991327076568,8816,普通
66,2991327228811,2991327242763,13951,普通
67,2991327077183,2991327344570,267387,普通
68,2991327077293,2991329544574,2467281,跨链
69,2991327228208,2991327344578,116370,普通
70,2991327243018,2991327355314,112296,普通
71,2991327344820,2991327355556,10736,普通
72,2991327344835,2991327454466,109630,普通
73,2991327345275,2991327454586,109310,普通
74,2991327356045,2991327454589,98543,普通
75,2991327454572,2991327468132,13559,普通
76,2991327454686,2991327562233,107547,普通
77,2991327454835,2991327581487,126652,普通
78,2991327461878,2991327581490,119612,普通
79,2991327468297,2991327588022,119724,普通
80,2991327562433,2991329788037,2225604,跨链
81,2991327581717,2991327709031,127313,普通
82,2991327581847,2991327712093,130246,普通
83,2991327703762,2991329916218,2212455,跨链
84,2991327703737,2991327857074,153336,普通
85,2991327709181,2991327857077,147895,普通
86,2991327714845,2991327976728,261883,普通
87,2991327716330,2991327976756,260426,普通
88,2991327857428,2991327987480,130052,普通
89,2991327857437,2991327987640,130202,普通
90,2991327976885,2991327987643,10758,普通
91,2991327987325,2991327991313,3988,普通
92,2991328000153,2991330317137,2316983,跨链
93,2991327991448,2991330329210,2337762,跨链
94,2991328000541,2991328132010,131469,普通
95,2991328000276,2991328132016,131739,普通
96,2991328125026,2991328132018,6992,普通
97,2991328132221,2991328283441,151220,普通
98,2991328132476,2991328283444,150967,普通
99,2991328258546,2991330490319,2231773,跨链
100,2991328267189,2991328292023,24833,普通

=== 执行统计 ===
第一笔交易开始时间: 2991325272564 微秒
第100笔交易完成时间: 2991328292023 微秒
离第100笔交易最近的跨链交易完成时间: 2991330490319 微秒
前100笔交易总执行时间(包含跨链延迟): 5217754 微秒
前100笔交易总执行时间(不含跨链延迟): 3019458 微秒
跨链交易数量: 11
交易ID,开始时间,完成时间,延迟(微秒),类型
1,2991326880350,2991326909448,29097,普通
2,2991326889235,2991329128017,2238782,跨链
3,2991326889450,2991329195037,2305586,跨链
4,2991326889378,2991326995042,105663,普通
5,2991326909688,2991329195500,2285811,跨链
6,2991326995649,2991327020634,24985,普通
7,2991326996092,2991327021128,25036,普通
8,2991326997562,2991327021131,23569,普通
9,2991327005317,2991327144753,139435,普通
10,2991327020890,2991327157581,136691,普通
11,2991327021334,2991327163843,142509,普通
12,2991327142851,2991327163853,21002,普通
13,2991327145110,2991327163881,18770,普通
14,2991327157764,2991327299338,141573,普通
15,2991327281651,2991327415937,134286,普通
16,2991327282197,2991327420105,137908,普通
17,2991327281717,2991327420117,138400,普通
18,2991327299478,2991327420121,120643,普通
19,2991327416093,2991327420181,4088,普通
20,2991327420849,2991327522394,101545,普通
21,2991327420457,2991329722396,2301939,跨链
22,2991327420758,2991327532862,112103,普通
23,2991327421237,2991327532865,111628,普通
24,2991327522639,2991329732869,2210229,跨链
25,2991327532157,2991327670396,138239,普通
26,2991327533149,2991327670399,137249,普通
27,2991327533498,2991327670401,136903,普通
28,2991327533549,2991327781573,248024,普通
29,2991327670862,2991327788645,117782,普通
30,2991327670856,2991327792025,121168,普通
31,2991327772840,2991327792028,19188,普通
32,2991327781776,2991327889211,107435,普通
33,2991327788785,2991327889215,100429,普通
34,2991327798009,2991327910160,112151,普通
35,2991327798122,2991327910164,112041,普通
36,2991327890230,2991327910167,19936,普通
37,2991327890154,2991328010525,120370,普通
38,2991327910477,2991330216103,2305626,跨链
39,2991327910570,2991328016106,105536,普通
40,2991328006122,2991328118104,111981,普通
41,2991328010958,2991328125586,114627,普通
42,2991328016286,2991328129316,113029,普通
43,2991328118304,2991328132605,14300,普通
44,2991328120281,2991328134124,13842,普通
45,2991328128115,2991328134126,6011,普通
46,2991328132738,2991328258222,125483,普通
47,2991328263539,2991328282125,18586,普通
48,2991328263631,2991328282133,18502,普通
49,2991328264918,2991328517929,253011,普通
50,2991328264873,2991328529160,264286,普通
51,2991328283656,2991328529163,245506,普通
52,2991328290871,2991328529592,238721,普通
53,2991328518315,2991328531838,13522,普通
54,2991328529303,2991328625826,96522,普通
55,2991328531993,2991328633116,101123,普通
56,2991328532673,2991328756446,223772,普通
57,2991328532836,2991328763491,230655,普通
58,2991328633279,2991328776967,143687,普通
59,2991328633661,2991328776971,143310,普通
60,2991328762954,2991328780018,17064,普通
61,2991328764219,2991328780060,15840,普通
62,2991328777315,2991328891175,113859,普通
63,2991328782387,2991328891512,109125,普通
64,2991328889545,2991329022906,133360,普通
65,2991328891287,2991329024871,133583,普通
66,2991328891590,2991329027348,135757,普通
67,2991328891722,2991329027351,135628,普通
68,2991329023075,2991329032481,9406,普通
69,2991329025114,2991329056605,31491,普通
70,2991329027625,2991329184080,156455,普通
71,2991329032599,2991329184833,152234,普通
72,2991329051839,2991329184963,133124,普通
73,2991329056739,2991329185956,129217,普通
74,2991329184245,2991331392218,2207972,跨链
75,2991329189641,2991329320573,130931,普通
76,2991329188014,2991329321328,133313,普通
77,2991329192371,2991329321441,129069,普通
78,2991329193646,2991329321471,127825,普通
79,2991329320973,2991329430662,109688,普通
80,2991329321650,2991329430665,109014,普通
81,2991329330895,2991329430673,99778,普通
82,2991329330671,2991329430675,100003,普通
83,2991329430937,2991331810439,2379501,跨链
84,2991329603492,2991329614952,11459,普通
85,2991329604134,2991329724956,120822,普通
86,2991329604058,2991329725881,121822,普通
87,2991329610735,2991329732021,121286,普通
88,2991329615093,2991329732154,117060,普通
89,2991329725090,2991329734007,8917,普通
90,2991329726090,2991329744023,17932,普通
91,2991329744203,2991329747889,3686,普通
92,2991329816049,2991329927200,111151,普通
93,2991329756225,2991329937136,180910,普通
94,2991329756187,2991329937139,180952,普通
95,2991329756299,2991332137671,2381371,跨链
96,2991329937282,2991329940310,3028,普通
97,2991329937416,2991329960229,22812,普通
98,2991329940527,2991329960982,20454,普通
99,2991329958680,2991330073592,114912,普通
100,2991329958827,2991330079694,120866,普通

=== 执行统计 ===
第一笔交易开始时间: 2991326880350 微秒
第100笔交易完成时间: 2991330079694 微秒
离第100笔交易最近的跨链交易完成时间: 2991332137671 微秒
前100笔交易总执行时间(包含跨链延迟): 5257320 微秒
前100笔交易总执行时间(不含跨链延迟): 3199344 微秒
跨链交易数量: 9
交易ID,开始时间,完成时间,延迟(微秒),类型
1,2991327933714,2991327937238,3523,普通
2,2991327936430,2991327950106,13675,普通
3,2991327944293,2991330168020,2223726,跨链
4,2991327940100,2991328033730,93630,普通
5,2991327938590,2991328040025,101435,普通
6,2991327950253,2991328040029,89776,普通
7,2991328036123,2991328046069,9945,普通
8,2991328036238,2991328153388,117150,普通
9,2991328040426,2991328153391,112964,普通
10,2991328040475,2991328153394,112919,普通
11,2991328046214,2991328156027,109813,普通
12,2991328153704,2991328302546,148842,普通
13,2991328153742,2991328302551,148808,普通
14,2991328154189,2991328302553,148364,普通
15,2991328156465,2991328304016,147551,普通
16,2991328302902,2991328526893,223991,普通
17,2991328302995,2991328533199,230204,普通
18,2991328303133,2991328534447,231314,普通
19,2991328304624,2991328534503,229878,普通
20,2991328527046,2991328656633,129587,普通
21,2991328534805,2991328664716,129911,普通
22,2991328534898,2991328664722,129823,普通
23,2991328535009,2991328664728,129718,普通
24,2991328656882,2991328664731,7848,普通
25,2991328665048,2991328775728,110680,普通
26,2991328665109,2991328785183,120073,普通
27,2991328665070,2991328785185,120115,普通
28,2991328665172,2991328785229,120056,普通
29,2991328777162,2991331092679,2315517,跨链
30,2991328790902,2991328907451,116549,普通
31,2991328786326,2991328916025,129698,普通
32,2991328791126,2991329024797,233671,普通
33,2991328892859,2991329026322,133463,普通
34,2991328907599,2991329027369,119770,普通
35,2991328916415,2991329027387,110972,普通
36,2991329026505,2991329033117,6612,普通
37,2991329033279,2991329172858,139579,普通
38,2991329039351,2991329178270,138918,普通
39,2991329040346,2991329181638,141292,普通
40,2991329160317,2991329328237,167919,普通
41,2991329173026,2991329329898,156871,普通
42,2991329186302,2991329329960,143657,普通
43,2991329188361,2991329330022,141660,普通
44,2991329328434,2991329335219,6785,普通
45,2991329330069,2991331658935,2328865,跨链
46,2991329330997,2991329458991,127994,普通
47,2991329335403,2991331659047,2323644,跨链
48,2991329338868,2991329459107,120239,普通
49,2991329459088,2991329655131,196043,普通
50,2991329459322,2991329655134,195812,普通
51,2991329459775,2991329656344,196569,普通
52,2991329472432,2991329768795,296362,普通
53,2991329655283,2991329774685,119401,普通
54,2991329656140,2991329774949,118809,普通
55,2991329656517,2991329774976,118459,普通
56,2991329774880,2991329796443,21563,普通
57,2991329775249,2991329796448,21199,普通
58,2991329775174,2991329796452,21277,普通
59,2991329775547,2991329796456,20908,普通
60,2991329796681,2991329901499,104817,普通
61,2991329897561,2991329914730,17169,普通
62,2991329897700,2991330001116,103416,普通
63,2991329898028,2991330012017,113989,普通
64,2991329901670,2991332212768,2311097,跨链
65,2991329914883,2991330016896,102013,普通
66,2991330001320,2991330016899,15578,普通
67,2991330012234,2991330017705,5471,普通
68,2991330013251,2991330118975,105724,普通
69,2991330017280,2991330130212,112932,普通
70,2991330017749,2991330236443,218694,普通
71,2991330018086,2991332457436,2439350,跨链
72,2991330119129,2991330257441,138312,普通
73,2991330130366,2991330278721,148355,普通
74,2991330244134,2991332479418,2235284,跨链
75,2991330257715,2991330279423,21707,普通
76,2991330272138,2991330279444,7305,普通
77,2991330278940,2991330428487,149546,普通
78,2991330279691,2991330432942,153251,普通
79,2991330415583,2991330432945,17361,普通
80,2991330427831,2991330531196,103364,普通
81,2991330428740,2991330531201,102461,普通
82,2991330433083,2991330532630,99547,普通
83,2991330523667,2991330534611,10943,普通
84,2991330531559,2991330618425,86865,普通
85,2991330532946,2991332828984,2296038,跨链
86,2991330534922,2991330760644,225721,普通
87,2991330536207,2991330762216,226009,普通
88,2991330618640,2991330762769,144129,普通
89,2991330629251,2991330762923,133672,普通
90,2991330761054,2991330771631,10577,普通
91,2991330763049,2991330771634,8584,普通
92,2991330764597,2991330908625,144027,普通
93,2991330769763,2991330929210,159446,普通
94,2991330772907,2991330958023,185115,普通
95,2991330773097,2991330958027,184929,普通
96,2991330908804,2991333165930,2257125,跨链
97,2991330929515,2991330965935,36419,普通
98,2991330958200,2991331062578,104378,普通
99,2991331046438,2991331063502,17063,普通
100,2991331052291,2991333366393,2314101,跨链

=== 执行统计 ===
第一笔交易开始时间: 2991327933714 微秒
第100笔交易完成时间: 2991333366393 微秒
前100笔交易总执行时间(包含跨链延迟): 5432678 微秒
前100笔交易总执行时间(不含跨链延迟): 5432678 微秒
跨链交易数量: 10
交易ID,开始时间,完成时间,延迟(微秒),类型
1,2991328800562,2991328804622,4060,普通
2,2991328804863,2991328826132,21269,普通
3,2991328804812,2991328826137,21324,普通
4,2991328812231,2991328826141,13910,普通
5,2991328816280,2991328844027,27747,普通
6,2991328826392,2991328930742,104350,普通
7,2991328930943,2991328962112,31169,普通
8,2991328935460,2991331250305,2314844,跨链
9,2991328935439,2991329051322,115882,普通
10,2991328935358,2991329051325,115966,普通
11,2991328962282,2991329066641,104359,普通
12,2991329050486,2991329179458,128972,普通
13,2991329056157,2991329181621,125463,普通
14,2991329058359,2991329181730,123370,普通
15,2991329067207,2991331381733,2314526,跨链
16,2991329179659,2991329190886,11227,普通
17,2991329184937,2991329329873,144935,普通
18,2991329185069,2991329329875,144805,普通
19,2991329185089,2991329333469,148379,普通
20,2991329191038,2991329339172,148134,普通
21,2991329330174,2991329446572,116397,普通
22,2991329333674,2991331659943,2326269,跨链
23,2991329333861,2991329459983,126122,普通
24,2991329339443,2991329461261,121817,普通
25,2991329446708,2991331661263,2214554,跨链
26,2991329460099,2991331829301,2369201,跨链
27,2991329461377,2991329640020,178643,普通
28,2991329461589,2991331840026,2378437,跨链
29,2991329461618,2991331848017,2386398,跨链
30,2991329629469,2991329652249,22780,普通
31,2991329640271,2991329712882,72610,普通
32,2991329713081,2991329724186,11105,普通
33,2991329716457,2991329732059,15601,普通
34,2991329720194,2991329744057,23863,普通
35,2991329724214,2991329751425,27210,普通
36,2991329724363,2991329811444,87080,普通
37,2991329734213,2991329928220,194007,普通
38,2991329803177,2991329936026,132848,普通
39,2991329803458,2991329944045,140586,普通
40,2991329811587,2991332156187,2344599,跨链
41,2991329928462,2991329958458,29995,普通
42,2991329936204,2991332158483,2222279,跨链
43,2991329948185,2991329958486,10301,普通
44,2991329956364,2991330054747,98383,普通
45,2991330047675,2991330054752,7076,普通
46,2991330047657,2991330064915,17257,普通
47,2991330047703,2991330188622,140919,普通
48,2991330055295,2991330191724,136429,普通
49,2991330055695,2991330200676,144980,普通
50,2991330065046,2991330202845,137799,普通
51,2991330189115,2991330202883,13768,普通
52,2991330195329,2991332499548,2304219,跨链
53,2991330200875,2991330299552,98677,普通
54,2991330296230,2991330426058,129828,普通
55,2991330296237,2991330426061,129824,普通
56,2991330299732,2991330426065,126332,普通
57,2991330299884,2991330427787,127903,普通
58,2991330426259,2991330431494,5235,普通
59,2991330429125,2991330548883,119758,普通
60,2991330433677,2991332751420,2317742,跨链
61,2991330432423,2991330551439,119016,普通
62,2991330444967,2991330559909,114942,普通
63,2991330556192,2991330563877,7684,普通
64,2991330556343,2991330737118,180774,普通
65,2991330556704,2991330739027,182322,普通
66,2991330560188,2991330739031,178842,普通
67,2991330564033,2991330739068,175034,普通
68,2991330737300,2991330848351,111051,普通
69,2991330739331,2991330849392,110060,普通
70,2991330835551,2991330853831,18279,普通
71,2991330835609,2991330853834,18225,普通
72,2991330848508,2991330960905,112397,普通
73,2991330849677,2991330963975,114297,普通
74,2991330854441,2991333163978,2309537,跨链
75,2991330854918,2991330963982,109064,普通
76,2991330961240,2991331071948,110708,普通
77,2991330964146,2991333274542,2310396,跨链
78,2991330966701,2991331089930,123229,普通
79,2991330968787,2991331217702,248914,普通
80,2991331072167,2991333425328,2353161,跨链
81,2991331074676,2991333425334,2350657,跨链
82,2991331090175,2991331230230,140054,普通
83,2991331217892,2991333432084,2214192,跨链
84,2991331225626,2991331347938,122311,普通
85,2991331225708,2991331348073,122364,普通
86,2991331232264,2991331349635,117370,普通
87,2991331345470,2991331464727,119256,普通
88,2991331348199,2991331470134,121934,普通
89,2991331349781,2991331470978,121196,普通
90,2991331366480,2991331497998,131517,普通
91,2991331464925,2991333716027,2251101,跨链
92,2991331476227,2991331524022,47794,普通
93,2991331477129,2991333736012,2258882,跨链
94,2991331498231,2991331658431,160200,普通
95,2991331628058,2991331664254,36196,普通
96,2991331629549,2991331664490,34941,普通
97,2991331629587,2991331664531,34943,普通
98,2991331658682,2991333952287,2293605,跨链
99,2991331748862,2991331766694,17831,普通
100,2991331749198,2991331766697,17499,普通

=== 执行统计 ===
第一笔交易开始时间: 2991328800562 微秒
第100笔交易完成时间: 2991331766697 微秒
离第100笔交易最近的跨链交易完成时间: 2991333952287 微秒
前100笔交易总执行时间(包含跨链延迟): 5151725 微秒
前100笔交易总执行时间(不含跨链延迟): 2966135 微秒
跨链交易数量: 19
交易ID,开始时间,完成时间,延迟(微秒),类型
1,2991329909108,2991329937505,28396,普通
2,2991329909189,2991329944028,34839,普通
3,2991329912880,2991329948774,35893,普通
4,2991329912376,2991330055825,143448,普通
5,2991329937675,2991330055828,118152,普通
6,2991329944279,2991330055903,111623,普通
7,2991330048279,2991330055906,7626,普通
8,2991330056130,2991330189017,132886,普通
9,2991330056162,2991330190183,134020,普通
10,2991330056431,2991330190187,133755,普通
11,2991330056583,2991330190189,133606,普通
12,2991330189323,2991330196040,6717,普通
13,2991330190432,2991330303462,113030,普通
14,2991330190802,2991330304982,114180,普通
15,2991330190586,2991330304986,114400,普通
16,2991330196160,2991330426742,230581,普通
17,2991330303626,2991330427746,124119,普通
18,2991330305290,2991330427767,122477,普通
19,2991330307333,2991330429153,121819,普通
20,2991330426991,2991330434746,7754,普通
21,2991330428678,2991330544806,116127,普通
22,2991330431588,2991330553530,121942,普通
23,2991330431792,2991330553534,121742,普通
24,2991330442064,2991330556099,114035,普通
25,2991330545020,2991332756103,2211082,跨链
26,2991330553771,2991330670946,117174,普通
27,2991330556328,2991330670950,114621,普通
28,2991330556370,2991330785346,228975,普通
29,2991330557074,2991330800073,242999,普通
30,2991330671333,2991330804037,132704,普通
31,2991330680315,2991333004058,2323743,跨链
32,2991330785925,2991333004061,2218135,跨链
33,2991330800293,2991330905315,105022,普通
34,2991330905486,2991330948932,43445,普通
35,2991330907895,2991330948938,41042,普通
36,2991330909771,2991330957646,47875,普通
37,2991330913149,2991330965977,52827,普通
38,2991330949223,2991331063300,114076,普通
39,2991331046522,2991331071296,24773,普通
40,2991331056374,2991331071307,14932,普通
41,2991331056786,2991331206203,149416,普通
42,2991331206432,2991331218863,12430,普通
43,2991331206341,2991331225374,19033,普通
44,2991331212131,2991331324110,111978,普通
45,2991331214506,2991331328059,113552,普通
46,2991331218996,2991331328062,109066,普通
47,2991331320376,2991333539708,2219331,跨链
48,2991331324480,2991331339714,15233,普通
49,2991331332254,2991331479884,147630,普通
50,2991331333402,2991331488018,154616,普通
51,2991331339947,2991331496020,156072,普通
52,2991331468231,2991331499606,31374,普通
53,2991331484137,2991331659285,175148,普通
54,2991331493102,2991331664253,171151,普通
55,2991331496161,2991331668822,172660,普通
56,2991331656283,2991331675016,18733,普通
57,2991331664173,2991331774298,110125,普通
58,2991331664453,2991331783276,118822,普通
59,2991331668970,2991331791519,122549,普通
60,2991331768417,2991331791523,23106,普通
61,2991331776205,2991331905028,128822,普通
62,2991331783454,2991331905032,121578,普通
63,2991331791815,2991331914289,122474,普通
64,2991331791899,2991334203867,2411967,跨链
65,2991331910357,2991332003901,93543,普通
66,2991331905162,2991334203982,2298820,跨链
67,2991331914465,2991332007742,93277,普通
68,2991332004190,2991332022538,18347,普通
69,2991332004332,2991332107179,102847,普通
70,2991332007874,2991332116808,108933,普通
71,2991332011473,2991334320984,2309510,跨链
72,2991332022748,2991332120989,98241,普通
73,2991332107330,2991332123338,16007,普通
74,2991332117100,2991332124246,7146,普通
75,2991332121265,2991332300717,179451,普通
76,2991332124394,2991334645471,2521077,跨链
77,2991332297306,2991332447470,150164,普通
78,2991332297457,2991332452920,155462,普通
79,2991332300950,2991332452966,152016,普通
80,2991332445632,2991332460818,15186,普通
81,2991332447716,2991332570537,122821,普通
82,2991332453221,2991332572026,118804,普通
83,2991332460998,2991334772036,2311038,跨链
84,2991332570537,2991334791491,2220954,跨链
85,2991332580350,2991332694881,114531,普通
86,2991332580369,2991332694887,114518,普通
87,2991332580376,2991332694891,114514,普通
88,2991332591621,2991332717008,125386,普通
89,2991332704208,2991332719012,14804,普通
90,2991332704256,2991332720836,16579,普通
91,2991332704223,2991332720838,16615,普通
92,2991332718193,2991335028311,2310117,跨链
93,2991332720531,2991332828317,107785,普通
94,2991332721048,2991332828320,107271,普通
95,2991332721934,2991332917080,195146,普通
96,2991332828975,2991332932182,103207,普通
97,2991332828959,2991333113964,285005,普通
98,2991332828926,2991333140018,311092,普通
99,2991332917313,2991333148017,230704,普通
100,2991332932602,2991333148236,215634,普通

=== 执行统计 ===
第一笔交易开始时间: 2991329909108 微秒
第100笔交易完成时间: 2991333148236 微秒
离第100笔交易最近的跨链交易完成时间: 2991335028311 微秒
前100笔交易总执行时间(包含跨链延迟): 5119202 微秒
前100笔交易总执行时间(不含跨链延迟): 3239128 微秒
跨链交易数量: 11
交易ID,开始时间,完成时间,延迟(微秒),类型
1,2991331024205,2991331027462,3257,普通
2,2991331019585,2991331027477,7892,普通
3,2991331019668,2991331030474,10805,普通
4,2991331020380,2991331035733,15353,普通
5,2991331027651,2991331140267,112616,普通
6,2991331030662,2991331148020,117357,普通
7,2991331035897,2991331148045,112147,普通
8,2991331132457,2991331148103,15645,普通
9,2991331140501,2991331148142,7641,普通
10,2991331148878,2991331253377,104498,普通
11,2991331148823,2991331416769,267945,普通
12,2991331148935,2991331424028,275092,普通
13,2991331253897,2991331424032,170135,普通
14,2991331255243,2991331424107,168864,普通
15,2991331416899,2991331426160,9260,普通
16,2991331426285,2991331540581,114295,普通
17,2991331426989,2991331540586,113596,普通
18,2991331427700,2991331560076,132376,普通
19,2991331434541,2991331564265,129723,普通
20,2991331540836,2991331564269,23433,普通
21,2991331544617,2991331568023,23405,普通
22,2991331560289,2991331588024,27734,普通
23,2991331564549,2991331692559,128009,普通
24,2991331564581,2991331696018,131437,普通
25,2991331684179,2991331798495,114316,普通
26,2991331684648,2991331798499,113850,普通
27,2991331692735,2991331798502,105766,普通
28,2991331798161,2991334008256,2210094,跨链
29,2991331798979,2991331929321,130341,普通
30,2991331799296,2991331940027,140730,普通
31,2991331799380,2991331940100,140719,普通
32,2991331808463,2991331944026,135562,普通
33,2991331929467,2991331952280,22813,普通
34,2991331940267,2991331952395,12127,普通
35,2991331944243,2991331952421,8177,普通
36,2991331948228,2991332057759,109530,普通
37,2991332031805,2991332060362,28556,普通
38,2991332031835,2991332060373,28538,普通
39,2991332031937,2991332060403,28465,普通
40,2991332057934,2991334472100,2414166,跨链
41,2991332252871,2991334472105,2219234,跨链
42,2991332253014,2991332272108,19094,普通
43,2991332253643,2991332402294,148650,普通
44,2991332272579,2991332407103,134523,普通
45,2991332272738,2991332407134,134395,普通
46,2991332277663,2991332407161,129497,普通
47,2991332402513,2991332515073,112559,普通
48,2991332407275,2991332520178,112903,普通
49,2991332520136,2991332523565,3429,普通
50,2991332523047,2991332653034,129986,普通
51,2991332523060,2991332661889,138828,普通
52,2991332525609,2991332661892,136283,普通
53,2991332523683,2991332664662,140979,普通
54,2991332653280,2991332668041,14760,普通
55,2991332662045,2991332672016,9971,普通
56,2991332668266,2991332791941,123675,普通
57,2991332668624,2991332808162,139538,普通
58,2991332668590,2991332813905,145314,普通
59,2991332792085,2991332813908,21822,普通
60,2991332804559,2991332917171,112612,普通
61,2991332808348,2991335130186,2321838,跨链
62,2991332814481,2991332930190,115709,普通
63,2991332917303,2991332930193,12889,普通
64,2991332925260,2991333139968,214708,普通
65,2991332930595,2991333148447,217851,普通
66,2991332930744,2991335350751,2420007,跨链
67,2991333107810,2991333150756,42945,普通
68,2991333148644,2991333261603,112958,普通
69,2991333150847,2991333262567,111719,普通
70,2991333253451,2991333262570,9118,普通
71,2991333260495,2991333378813,118318,普通
72,2991333262246,2991333378819,116573,普通
73,2991333262903,2991333378822,115919,普通
74,2991333280061,2991333380015,99954,普通
75,2991333379061,2991333387943,8881,普通
76,2991333380299,2991335587946,2207646,跨链
77,2991333384724,2991333701714,316989,普通
78,2991333386534,2991335903627,2517093,跨链
79,2991333388135,2991333705797,317662,普通
80,2991333692435,2991333705801,13365,普通
81,2991333702247,2991333834520,132272,普通
82,2991333704082,2991333849165,145083,普通
83,2991333706014,2991333849170,143156,普通
84,2991333710001,2991333849174,139173,普通
85,2991333834745,2991333849177,14432,普通
86,2991333934179,2991333937798,3618,普通
87,2991333938026,2991336141947,2203921,跨链
88,2991333942125,2991334048296,106170,普通
89,2991333944662,2991336249734,2305071,跨链
90,2991333944727,2991334049737,105010,普通
91,2991333944872,2991334049741,104869,普通
92,2991334048496,2991334157119,108623,普通
93,2991334049962,2991334160552,110590,普通
94,2991334154986,2991334271364,116378,普通
95,2991334054063,2991334271368,217305,普通
96,2991334157251,2991334279688,122437,普通
97,2991334162388,2991334284013,121625,普通
98,2991334271576,2991334304021,32444,普通
99,2991334279798,2991334409061,129263,普通
100,2991334279977,2991334409067,129090,普通

=== 执行统计 ===
第一笔交易开始时间: 2991331024205 微秒
第100笔交易完成时间: 2991334409067 微秒
离第100笔交易最近的跨链交易完成时间: 2991336249734 微秒
前100笔交易总执行时间(包含跨链延迟): 5225528 微秒
前100笔交易总执行时间(不含跨链延迟): 3384862 微秒
跨链交易数量: 9

zipf = 1.2 ctx = 0.16--------------------------------------------------------
交易ID,开始时间,完成时间,延迟(微秒),类型
1,2991372887218,2991372903197,15978,普通
2,2991372887138,2991372903253,16115,普通
3,2991372887162,2991372910668,23505,普通
4,2991372887776,2991372910672,22896,普通
5,2991372903936,2991372910718,6781,普通
6,2991372904262,2991372993334,89071,普通
7,2991372910975,2991372993338,82362,普通
8,2991372974917,2991372993341,18423,普通
9,2991372975046,2991375193343,2218296,跨链
10,2991373084012,2991373099076,15063,普通
11,2991373084025,2991373099081,15056,普通
12,2991373084071,2991373100452,16381,普通
13,2991373084187,2991373100455,16268,普通
14,2991373099595,2991373173076,73481,普通
15,2991373099682,2991373175871,76189,普通
16,2991373162372,2991373275211,112839,普通
17,2991373162475,2991373275216,112740,普通
18,2991373173863,2991373284176,110312,普通
19,2991373176624,2991373284179,107555,普通
20,2991373275848,2991373288983,13134,普通
21,2991373275979,2991373288987,13007,普通
22,2991373284675,2991373346492,61816,普通
23,2991373284902,2991373355623,70721,普通
24,2991373290061,2991373361284,71222,普通
25,2991373290242,2991373457081,166838,普通
26,2991373346967,2991373457086,110118,普通
27,2991373356058,2991375667099,2311041,跨链
28,2991373361756,2991373467936,106179,普通
29,2991373457739,2991373467939,10199,普通
30,2991373458365,2991373530242,71876,普通
31,2991373467553,2991373535638,68085,普通
32,2991373468366,2991373535646,67279,普通
33,2991373468981,2991373535650,66668,普通
34,2991373531026,2991373627525,96499,普通
35,2991373536239,2991375837454,2301214,跨链
36,2991373536123,2991373637458,101334,普通
37,2991373536424,2991375837461,2301037,跨链
38,2991373630484,2991373709173,78688,普通
39,2991373638464,2991373718575,80110,普通
40,2991373638624,2991373723544,84919,普通
41,2991373638829,2991373723548,84719,普通
42,2991373710747,2991373727578,16830,普通
43,2991373718849,2991373806050,87200,普通
44,2991373723981,2991373806055,82073,普通
45,2991373727774,2991373925273,197498,普通
46,2991373794200,2991373932580,138379,普通
47,2991373806474,2991373936294,129820,普通
48,2991373806962,2991374027770,220807,普通
49,2991373925936,2991374027998,102062,普通
50,2991373933391,2991374029266,95874,普通
51,2991373936516,2991374029273,92757,普通
52,2991374028307,2991374036296,7988,普通
53,2991374029053,2991374127830,98777,普通
54,2991374029497,2991376344287,2314790,跨链
55,2991374029850,2991374147422,117571,普通
56,2991374036453,2991374147427,110973,普通
57,2991374128560,2991374148017,19457,普通
58,2991374144470,2991374225743,81273,普通
59,2991374147618,2991374228455,80837,普通
60,2991374148490,2991374348935,200444,普通
61,2991374149793,2991374350398,200605,普通
62,2991374226359,2991374350451,124092,普通
63,2991374228583,2991374350645,122062,普通
64,2991374349274,2991374460991,111717,普通
65,2991374350700,2991374468211,117510,普通
66,2991374350805,2991374469410,118605,普通
67,2991374351847,2991374469465,117618,普通
68,2991374461219,2991376669567,2208347,跨链
69,2991374469072,2991374478981,9908,普通
70,2991374470285,2991374573343,103057,普通
71,2991374470978,2991374573412,102434,普通
72,2991374471107,2991374573437,102329,普通
73,2991374479139,2991374667912,188773,普通
74,2991374573672,2991374667917,94244,普通
75,2991374573627,2991374676224,102597,普通
76,2991374578272,2991374676232,97959,普通
77,2991374668370,2991374679340,10970,普通
78,2991374668630,2991374679344,10714,普通
79,2991374676585,2991374793267,116682,普通
80,2991374677180,2991374793270,116090,普通
81,2991374679671,2991374793273,113601,普通
82,2991374680954,2991374799110,118155,普通
83,2991374793561,2991374904139,110577,普通
84,2991374793731,2991377168266,2374534,跨链
85,2991374794301,2991374968271,173969,普通
86,2991374799387,2991374976023,176635,普通
87,2991374904496,2991377176118,2271621,跨链
88,2991374968765,2991374977616,8851,普通
89,2991374969158,2991375090928,121770,普通
90,2991374976590,2991375090944,114354,普通
91,2991374976951,2991375090949,113997,普通
92,2991374978170,2991375097754,119583,普通
93,2991375091341,2991375199066,107724,普通
94,2991375091240,2991375203674,112433,普通
